0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,1,1,0,0,0,1,0,0.0,-0.8502526680210636,34
1,1,1,0,0,0,1,0,0.125,-0.8502526680210636,1
1,0,1,0,0,1,1,0,0.0,-0.8496385327011295,61
1,1,0,0,0,1,1,0,0.0,-0.8493598511867342,41
1,0,0,0,0,1,1,1,0.0,-0.8471564474302005,20
0,1,1,1,0,0,1,0,0.0,-0.8461865723588933,80
1,0,0,1,0,1,1,0,0.0,-0.8454943456669677,27
0,0,0,1,0,1,1,1,0.0,-0.845090046266552,55
0,1,0,1,0,1,1,0,0.0,-0.8449332886019785,116
0,1,0,1,0,0,1,1,0.0,-0.8441661021026561,65
1,1,0,1,0,0,1,0,0.0,-0.8431101575605568,27
1,1,0,0,0,0,1,1,0.0,-0.8427997738394086,18
0,0,1,1,0,1,1,0,0.0,-0.8421397076120629,105
1,0,1,0,0,0,1,1,0.0,-0.839491396755313,19
0,1,1,0,0,0,1,1,0.0,-0.838958419308502,41
1,0,1,1,0,0,1,0,0.0,-0.8387409412374736,31
0,1,0,0,0,1,1,1,0.0,-0.838616781796981,54
0,0,1,1,0,0,1,1,0.0,-0.8377854625142496,60
0,0,1,0,0,1,1,1,0.0,-0.8368840400460533,48
1,1,1,1,0,0,0,0,0.0,-0.8366318276050598,57
1,1,0,1,0,1,0,0,0.125,-0.8345465194939559,1
1,1,0,1,0,1,0,0,0.0,-0.8345465194939559,66
1,0,1,1,0,1,0,0,0.0,-0.8344793647504224,47
1,1,1,0,0,0,0,1,0.0,-0.8315273808835972,31
1,0,1,0,0,1,0,1,0.0,-0.8313474035133414,44
1,0,0,1,0,1,0,1,0.0,-0.830864444096629,26
1,1,0,0,0,1,0,1,0.0,-0.8303537190178869,33
0,1,1,1,0,0,0,1,0.0,-0.8282037113038689,117
1,1,0,1,0,0,0,1,0.0,-0.8280460980405402,29
0,1,1,0,0,1,1,0,0.0,-0.8276379436396111,51
0,1,0,1,0,1,0,1,0.0,-0.8266695825155732,103
1,1,1,0,0,1,0,0,0.0,-0.8259401401687996,55
0,0,1,1,0,1,0,1,0.0,-0.824591004506717,88
1,0,1,1,0,0,0,1,0.0,-0.8243918846985159,25
1,0,0,1,0,0,1,1,0.0,-0.8232595475529378,14
0,1,1,1,0,1,0,0,0.0,-0.8168235797410681,134
0,1,0,1,0,0,1,0,0.0,-0.8143095758499477,50
1,1,0,0,0,0,1,0,0.0,-0.8139128822142401,13
1,0,0,0,0,1,1,0,0.0,-0.8132550232046661,20
1,0,1,0,0,0,1,0,0.0,-0.8123316746201714,22
0,1,0,0,0,0,1,1,0.0,-0.8109336258465776,20
0,0,0,1,0,1,1,0,0.0,-0.8102189874134778,38
0,0,1,1,0,0,1,0,0.0,-0.8096561057515681,43
0,0,0,0,0,1,1,1,0.0,-0.8088155228944889,16
0,1,1,0,0,0,1,0,0.0,-0.8083923935827899,28
0,0,1,0,0,0,1,1,0.0,-0.8073409949871859,23
0,1,1,0,0,1,0,1,0.0,-0.8057130099357566,72
0,0,0,1,0,0,1,1,0.0,-0.804168838512475,17
1,1,1,0,0,0,0,0,0.0,-0.8039493738006751,23
1,0,0,0,0,0,1,1,0.0,-0.8014119834556601,10
0,1,0,0,0,1,1,0,0.0,-0.8013090539808763,16
0,0,1,0,0,1,1,0,0.0,-0.8013034817199755,23
1,1,0,1,0,0,0,0,0.0,-0.801177590430622,17
0,1,0,1,0,0,0,1,0.0,-0.8010644664743302,40
