0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,1,1,0,0,0,1,0,0.0,-0.8502526680210636,13
1,0,1,0,0,1,1,0,0.0,-0.8496385327011295,15
1,1,0,0,0,1,1,0,0.0,-0.8493598511867342,6
1,0,0,0,0,1,1,1,0.0,-0.8471564474302005,4
0,1,1,1,0,0,1,0,0.0,-0.8461865723588933,26
1,0,0,1,0,1,1,0,0.0,-0.8454943456669677,12
0,0,0,1,0,1,1,1,0.0,-0.845090046266552,14
0,1,0,1,0,1,1,0,0.0,-0.8449332886019785,16
0,1,0,1,0,0,1,1,0.0,-0.8441661021026561,15
1,1,0,1,0,0,1,0,0.0,-0.8431101575605568,7
1,1,0,0,0,0,1,1,0.0,-0.8427997738394086,3
0,0,1,1,0,1,1,0,0.0,-0.8421397076120629,29
1,0,1,0,0,0,1,1,0.0,-0.839491396755313,14
0,1,1,0,0,0,1,1,0.0,-0.838958419308502,19
1,0,1,1,0,0,1,0,0.0,-0.8387409412374736,7
0,1,0,0,0,1,1,1,0.0,-0.838616781796981,11
0,0,1,1,0,0,1,1,0.0,-0.8377854625142496,28
0,0,1,0,0,1,1,1,0.0,-0.8368840400460533,19
1,1,1,1,0,0,0,0,0.0,-0.8366318276050598,11
1,1,0,1,0,1,0,0,0.0,-0.8345465194939559,3
1,0,1,1,0,1,0,0,0.0,-0.8344793647504224,6
1,1,1,0,0,0,0,1,0.0,-0.8315273808835972,11
1,0,1,0,0,1,0,1,0.0,-0.8313474035133414,12
1,0,0,1,0,1,0,1,0.0,-0.830864444096629,4
1,1,0,0,0,1,0,1,0.0,-0.8303537190178869,9
0,1,1,1,0,0,0,1,0.125,-0.8282037113038689,1
0,1,1,1,0,0,0,1,0.0,-0.8282037113038689,34
1,1,0,1,0,0,0,1,0.0,-0.8280460980405402,4
0,1,1,0,0,1,1,0,0.0,-0.8276379436396111,13
0,1,0,1,0,1,0,1,0.0,-0.8266695825155732,13
1,1,1,0,0,1,0,0,0.0,-0.8259401401687996,11
0,0,1,1,0,1,0,1,0.0,-0.824591004506717,25
1,0,1,1,0,0,0,1,0.0,-0.8243918846985159,10
1,0,0,1,0,0,1,1,0.0,-0.8232595475529378,6
0,1,1,1,0,1,0,0,0.0,-0.8168235797410681,13
0,1,0,1,0,0,1,0,0.0,-0.8143095758499477,7
1,1,0,0,0,0,1,0,0.0,-0.8139128822142401,4
1,0,0,0,0,1,1,0,0.0,-0.8132550232046661,3
1,0,1,0,0,0,1,0,0.0,-0.8123316746201714,10
0,1,0,0,0,0,1,1,0.0,-0.8109336258465776,6
0,0,0,1,0,1,1,0,0.0,-0.8102189874134778,5
0,0,1,1,0,0,1,0,0.0,-0.8096561057515681,10
0,0,0,0,0,1,1,1,0.0,-0.8088155228944889,5
0,1,1,0,0,0,1,0,0.0,-0.8083923935827899,5
0,0,1,0,0,0,1,1,0.0,-0.8073409949871859,15
0,1,1,0,0,1,0,1,0.0,-0.8057130099357566,11
0,0,0,1,0,0,1,1,0.0,-0.804168838512475,12
1,1,1,0,0,0,0,0,0.0,-0.8039493738006751,7
1,0,0,0,0,0,1,1,0.0,-0.8014119834556601,5
0,1,0,0,0,1,1,0,0.0,-0.8013090539808763,8
0,0,1,0,0,1,1,0,0.0,-0.8013034817199755,5
1,1,0,1,0,0,0,0,0.0,-0.801177590430622,1
0,1,0,1,0,0,0,1,0.0,-0.8010644664743302,12
1,1,0,0,0,0,0,1,0.0,-0.7999253467561802,4
1,0,0,0,0,1,0,1,0.0,-0.7997016456962847,4
