0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,0,1,1,0.0,-0.541958403091688,8
1,1,0,0,0,0,1,1,0.0,-0.5392507105638424,2
0,0,1,1,0,0,1,1,0.0,-0.5383397568180708,10
1,0,0,0,0,1,1,1,0.0,-0.5381906660143796,4
1,1,1,0,0,0,1,0,0.0,-0.5372930907460933,8
1,0,0,1,0,0,1,1,0.0,-0.5372365926996985,4
1,0,1,1,0,0,1,0,0.0,-0.5369144079658696,7
1,0,1,1,0,0,0,1,0.0,-0.5368032140215102,18
0,1,1,0,0,0,1,1,0.0,-0.5366123938597256,5
1,1,1,0,0,0,0,1,0.0,-0.5362904424205561,11
0,1,0,1,0,0,1,1,0.0,-0.536257895541103,12
1,0,1,0,0,1,1,0,0.0,-0.5352204740111124,7
0,0,0,1,0,1,1,1,0.0,-0.5344985912935689,12
1,1,0,1,0,0,1,0,0.0,-0.5344228123200401,2
1,0,1,0,0,1,0,1,0.0,-0.534306265267917,11
0,0,1,0,0,1,1,1,0.0,-0.5342423200253434,3
1,1,0,1,0,0,0,1,0.0,-0.5341659696202796,12
0,1,1,1,0,0,1,0,0.0,-0.533193670849658,18
1,0,0,1,0,1,1,0,0.0,-0.532960965171907,10
1,0,0,1,0,1,0,1,0.0,-0.5327925620544884,18
1,1,1,1,0,0,0,0,0.0,-0.5324391125657069,11
0,1,1,1,0,0,0,1,0.0,-0.5323422574668406,21
1,1,0,0,0,1,1,0,0.0,-0.5317820843613518,4
0,1,0,0,0,1,1,1,0.0,-0.531213664744445,3
1,1,0,0,0,1,0,1,0.0,-0.5307222268627556,16
0,0,1,1,0,1,1,0,0.0,-0.5304217944166056,9
1,0,1,1,0,1,0,0,0.0,-0.5300531328143974,13
0,0,1,1,0,1,0,1,0.0,-0.52965882061613,26
0,1,0,1,0,1,1,0,0.0,-0.5276092360177231,9
0,1,0,1,0,1,0,1,0.0,-0.5267006134618467,16
1,1,0,1,0,1,0,0,0.0,-0.526685191291252,13
1,1,1,0,0,1,0,0,0.0,-0.5263473625387443,9
0,1,1,0,0,1,1,0,0.0,-0.5255014327835613,2
0,1,1,0,0,1,0,1,0.0,-0.5238470046019081,11
0,1,1,1,0,1,0,0,0.0,-0.5212191442641392,20
0,0,1,0,1,0,1,1,0.0,-0.5166513109408132,6
1,0,1,0,1,0,0,1,0.0,-0.5142062478743246,5
1,0,0,0,1,0,1,1,0.0,-0.5131242466727187,1
1,0,1,0,1,0,1,0,0.0,-0.5128577105027025,7
0,0,0,0,1,1,1,1,0.0,-0.5120167085899134,1
0,1,1,0,1,0,0,1,0.0,-0.5116951126391767,4
1,1,0,0,1,0,0,1,0.0,-0.5110949246428937,7
0,1,1,0,1,0,1,0,0.0,-0.5110867947060126,4
0,0,1,1,1,0,0,1,0.0,-0.5110285137346191,7
0,0,0,1,1,0,1,1,0.0,-0.5109018824639898,6
1,1,0,0,1,0,1,0,0.0,-0.5098920360266725,3
0,0,1,1,1,0,1,0,0.0,-0.5095287414202773,5
1,1,1,0,1,0,0,0,0.0,-0.5094237161521336,7
1,0,0,0,1,1,0,1,0.0,-0.5094021590809049,7
1,0,0,0,0,0,1,1,0.0,-0.5087984650593047,3
0,0,1,0,1,1,0,1,0.0,-0.5086923177922685,1
0,1,0,1,1,0,0,1,0.0,-0.5085430217540663,5
0,0,1,0,0,0,1,1,0.0,-0.5081504081086464,2
1,0,0,0,1,1,1,0,0.0,-0.5081108308823419,1
0,0,1,0,1,1,1,0,0.0,-0.5079955602767625,4
1,0,1,0,0,0,0,1,0.0,-0.5076551426211396,5
1,0,1,0,0,0,1,0,0.0,-0.5075470446269523,3
0,1,0,1,1,0,1,0,0.0,-0.5071888981951254,8
1,0,1,0,1,1,0,0,0.0,-0.5067183784046263,7
1,0,0,1,1,0,0,1,0.0,-0.5066868449158473,4
1,0,1,1,1,0,0,0,0.0,-0.5066510715090069,8
0,0,0,1,1,1,0,1,0.0,-0.5061509964940061,8
0,0,0,1,0,0,1,1,0.0,-0.5060889054945146,2
0,1,1,1,1,0,0,0,0.0,-0.5057652083896098,7
0,1,0,0,0,0,1,1,0.0,-0.5055006191276203,3
0,1,0,0,1,1,0,1,0.0,-0.5052600318077849,4
0,1,0,0,1,1,1,0,0.0,-0.5047089230476798,4
0,0,0,1,1,1,1,0,0.0,-0.5047084333527234,4
1,0,0,1,1,0,1,0,0.0,-0.5045925019184483,6
1,1,0,0,0,0,1,0,0.0,-0.5044875212770641,2
1,1,0,0,0,0,0,1,0.0,-0.5044499705158506,2
0,0,1,1,0,0,0,1,0.0,-0.503990213125373,9
1,1,1,0,0,0,1,1,0.0,-0.5039083128192253,3
1,0,0,1,0,0,0,1,0.0,-0.5038236655253536,6
1,1,0,1,1,0,0,0,0.0,-0.5037558451595923,3
0,0,1,1,0,0,1,0,0.0,-0.5037308801884659,8
0,0,0,0,0,1,1,1,0.0,-0.5031216386157189,2
1,0,1,1,0,0,1,1,0.0,-0.5030332715465324,4
1,0,0,1,0,0,1,0,0.0,-0.5029697619053896,1
1,1,0,0,1,1,0,0,0.0,-0.5028763580512805,2
1,0,1,0,0,1,1,1,0.0,-0.5028571749472819,8
1,0,1,1,0,0,0,0,0.0,-0.5028030078561774,7
1,0,0,0,0,1,0,1,0.0,-0.5024568866856922,8
1,0,0,0,0,1,1,0,0.0,-0.5024059978645639,2
0,0,1,1,1,1,0,0,0.0,-0.5023606109440313,8
1,1,1,0,0,0,0,0,0.0,-0.5017938777627542,5
1,0,0,1,1,1,0,0,0.0,-0.5016612769989331,4
0,1,1,0,0,0,1,0,0.0,-0.5015071587376516,6
0,1,0,1,0,0,0,1,0.0,-0.501410872270962,15
1,1,0,1,0,0,1,1,0.0,-0.5008935067227454,2
0,1,1,0,0,0,0,1,0.0,-0.5008750372933809,6
1,0,0,1,0,1,1,1,0.0,-0.5004531384376498,6
0,1,1,1,0,0,1,1,0.0,-0.500006411087659,4
1,1,1,1,0,0,1,0,0.0,-0.4998651226035199,2
