0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,0,0,0,1,1,1,0.0,-0.5365231402228159,23
1,0,1,0,0,0,1,1,0.0,-0.5362260163412862,57
1,0,1,0,0,1,1,0,0.0,-0.5345684901562009,51
1,1,1,0,0,0,1,0,0.0,-0.5343802249705283,39
1,1,0,0,0,0,1,1,0.0,-0.5343097306661069,24
0,0,0,1,0,1,1,1,0.0,-0.5320923517330036,54
0,0,1,1,0,0,1,1,0.0,-0.5319420847458607,108
1,0,1,0,0,1,0,1,0.0,-0.5312963502300329,49
0,1,0,1,0,0,1,1,0.0,-0.5312774615724376,37
1,1,0,0,0,1,1,0,0.0,-0.5311908102371921,27
1,0,1,1,0,0,1,0,0.0,-0.5311504016770708,65
1,0,0,1,0,1,1,0,0.0,-0.5310761141252921,37
0,1,1,0,0,0,1,1,0.0,-0.5309598165621806,36
1,1,1,0,0,0,0,1,0.0,-0.5309312058796767,50
0,0,1,0,0,1,1,1,0.0,-0.5305531675490507,40
1,1,0,1,0,0,1,0,0.0,-0.5296663097659237,29
1,0,1,1,0,0,0,1,0.0,-0.5294842913485746,47
1,0,0,1,0,1,0,1,0.0,-0.5292955854506776,38
0,1,1,1,0,0,1,0,0.0,-0.5291347461294668,67
1,1,1,1,0,0,0,0,0.0,-0.5282409217573993,47
0,1,0,0,0,1,1,1,0.0,-0.527994956367766,26
0,0,1,1,0,1,1,0,0.0,-0.5279244919189964,82
1,0,0,1,0,0,1,1,0.0,-0.527809037204809,36
1,0,1,1,0,1,0,0,0.0,-0.5278024609104149,62
1,1,0,1,0,0,0,1,0.0,-0.5277089019266255,19
1,1,0,0,0,1,0,1,0.0,-0.5276273728002221,21
0,1,1,1,0,0,0,1,0.0,-0.5259881969240544,63
0,1,0,1,0,1,1,0,0.0,-0.5257984745017436,29
0,0,1,1,0,1,0,1,0.0,-0.5249548218782677,83
1,1,0,1,0,1,0,0,0.0,-0.5245656772446362,22
1,1,1,0,0,1,0,0,0.0,-0.522863378092119,24
0,1,0,1,0,1,0,1,0.0,-0.5225375069502132,42
0,1,1,0,0,1,1,0,0.0,-0.5205562263859183,24
0,1,1,0,0,1,0,1,0.0,-0.5158036475828343,31
0,1,1,1,0,1,0,0,0.0,-0.5155603024947176,51
0,0,1,0,1,0,1,1,0.0,-0.5120614147918434,31
0,0,0,0,1,1,1,1,0.0,-0.5106248081261906,12
0,1,0,0,1,0,1,1,0.0,-0.5104486339580198,14
0,1,1,0,1,0,1,0,0.0,-0.5084172156426738,20
0,1,1,0,1,0,0,1,0.0,-0.5081901290692247,24
1,0,1,0,1,0,0,1,0.0,-0.5077865808547013,18
0,0,1,0,1,1,1,0,0.0,-0.5065682454398082,24
1,0,1,0,1,0,1,0,0.0,-0.5065332285512343,32
0,0,1,0,1,1,0,1,0.0,-0.5065180380310428,18
1,0,1,0,0,0,1,0,0.0,-0.5060622485285202,30
1,0,0,0,1,1,0,1,0.0,-0.5060110013040084,11
1,1,1,0,1,0,0,0,0.0,-0.5057063507307504,18
0,0,1,0,0,0,1,1,0.0,-0.5052099608562961,30
1,1,0,0,1,0,0,1,0.0,-0.5050630337723516,18
1,0,0,0,1,1,1,0,0.0,-0.5048720673466597,23
1,0,1,0,0,0,0,1,0.0,-0.5048347220771175,15
1,0,1,0,1,1,0,0,0.0,-0.5046291738913707,16
1,0,0,0,0,0,1,1,0.0,-0.5045793554533055,8
0,0,1,1,1,0,0,1,0.0,-0.5043844735270993,38
1,1,0,0,1,0,1,0,0.0,-0.5041009789796864,8
1,0,0,0,0,1,1,0,0.0,-0.5036127530398901,21
0,1,0,0,1,1,1,0,0.0,-0.5034940703621549,9
1,1,0,0,0,0,1,0,0.0,-0.5034423012092559,13
0,1,0,0,0,0,1,1,0.0,-0.5034094822747559,15
0,1,0,0,1,1,0,1,0.0,-0.5031525654425875,4
1,0,0,0,1,0,1,1,0.0,-0.5030805669513474,8
0,0,0,0,0,1,1,1,0.0,-0.5029850199065876,12
0,1,0,1,1,0,0,1,0.0,-0.5029125889465056,24
0,0,1,1,1,0,1,0,0.0,-0.502828651338193,63
0,0,0,1,1,1,0,1,0.0,-0.5024620370820196,25
1,0,0,0,0,1,0,1,0.0,-0.5022708082423691,9
0,0,0,1,0,0,1,1,0.0,-0.5021135972755341,41
1,1,0,0,0,0,0,1,0.0,-0.5019234772470516,12
0,1,0,1,1,0,1,0,0.0,-0.5016480642684013,25
0,0,0,1,1,0,1,1,0.0,-0.5015891994856985,33
0,0,1,1,0,0,1,0,0.0,-0.5013832806033564,35
0,1,1,1,1,0,0,0,0.0,-0.5013426961575121,42
0,0,0,1,1,1,1,0,0.0,-0.5010206332392316,33
1,1,1,0,0,0,0,0,0.0,-0.5005970256807782,14
0,0,1,1,0,0,0,1,0.0,-0.500458224037393,35
1,1,0,0,1,1,0,0,0.0,-0.5004442325651913,4
1,0,1,1,0,0,0,0,0.0,-0.5001428281346144,19
0,1,0,1,0,0,1,0,0.0,-0.5000149957858484,14
0,1,1,0,0,0,1,0,0.0,-0.49940829543473797,12
1,0,1,0,0,1,0,0,0.0,-0.49891921230505937,13
0,0,1,1,1,1,0,0,0.0,-0.4988669999219896,33
0,1,0,1,0,0,0,1,0.0,-0.49879864170908317,10
0,0,0,1,0,1,1,0,0.0,-0.49878692822033954,21
1,0,0,1,0,0,0,1,0.0,-0.4981984095330473,6
1,0,1,0,0,1,1,1,0.0,-0.49794018697693054,24
1,0,0,1,0,0,1,0,0.0,-0.4979343247328965,19
0,0,0,1,0,1,0,1,0.0,-0.497747453308258,16
1,0,1,1,1,0,0,0,0.0,-0.49768860371148727,25
1,1,0,1,0,0,0,0,0.0,-0.49766377706858045,9
1,0,0,1,0,1,0,0,0.0,-0.49720750286655746,13
0,0,1,0,0,1,1,0,0.0,-0.4969586886955331,17
0,1,1,0,0,0,0,1,0.0,-0.49670033010641923,17
0,1,1,0,1,1,0,0,0.0,-0.49628665811471706,18
0,1,0,1,1,1,0,0,0.0,-0.4959337210975664,21
1,1,1,0,0,0,1,1,0.0,-0.49570896406518306,14
1,0,0,1,1,1,0,0,0.0,-0.49554161272748604,12
1,1,0,1,1,0,0,0,0.0,-0.4953972503931697,10
1,1,0,0,0,1,1,1,0.0,-0.49526616870200657,7
0,1,1,1,0,0,0,0,0.0,-0.49525898039541755,21
1,1,0,0,0,1,0,0,0.0,-0.4945465732311636,14
0,0,1,0,0,1,0,1,0.0,-0.49442760253189816,12
