0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,0,1,1,0.0,-159.99399284472395,10
1,0,0,0,0,1,1,1,0.0,-159.9926180167111,20
1,1,1,0,0,0,1,0,0.0,-159.99255635220402,19
1,1,0,0,0,0,1,1,0.0,-159.99254432955675,12
1,0,1,0,0,1,1,0,0.0,-159.99078899902102,18
0,0,1,1,0,0,1,1,0.0,-159.99077453352695,15
0,1,0,1,0,0,1,1,0.0,-159.99046389336132,25
1,0,1,1,0,0,1,0,0.0,-159.98984749742306,25
0,1,1,0,0,0,1,1,0.0,-159.9896542142378,14
0,0,0,1,0,1,1,1,0.0,-159.98926619924643,30
1,1,0,1,0,0,1,0,0.0,-159.9887918856777,27
0,1,1,1,0,0,1,0,0.0,-159.98846390714732,17
1,0,0,1,0,1,1,0,0.0,-159.98813502265267,20
1,1,0,0,0,1,1,0,0.0,-159.98801194363216,7
1,1,1,0,0,0,0,1,0.0,-159.98784431435968,7
0,0,1,0,0,1,1,1,0.0,-159.9873460299649,16
1,0,0,1,0,0,1,1,0.0,-159.98686195644143,30
1,0,1,1,0,0,0,1,0.0,-159.9867562857264,13
1,0,1,0,0,1,0,1,0.0,-159.98623776041737,9
1,1,1,1,0,0,0,0,0.0,-159.98586744936964,17
1,1,0,1,0,0,0,1,0.0,-159.98543585806212,15
0,0,1,1,0,1,1,0,0.0,-159.98542517269505,22
0,1,0,0,0,1,1,1,0.0,-159.98531394615577,19
1,0,0,1,0,1,0,1,0.0,-159.98493979427764,15
0,1,1,1,0,0,0,1,0.0,-159.98402684192615,13
0,1,0,1,0,1,1,0,0.0,-159.9837859923078,24
1,0,1,1,0,1,0,0,0.0,-159.9835303452479,12
1,1,0,0,0,1,0,1,0.0,-159.9831958891096,14
0,0,1,1,0,1,0,1,0.0,-159.98114890671454,15
1,1,0,1,0,1,0,0,0.0,-159.98088137736198,5
0,1,0,1,0,1,0,1,0.0,-159.97924491040837,14
1,1,1,0,0,1,0,0,0.0,-159.97881292174543,4
0,1,1,0,0,1,1,0,0.0,-159.97849940127008,4
0,1,1,1,0,1,0,0,0.0,-159.97284993418293,13
0,1,1,0,0,1,0,1,0.0,-159.9726023091419,8
0,0,1,0,1,0,1,1,0.0,-159.95618832576776,8
0,1,0,0,1,0,1,1,0.0,-159.95501572409268,12
0,0,0,0,1,1,1,1,0.0,-159.95323737907563,12
0,1,1,0,1,0,1,0,0.0,-159.9531169170856,7
0,1,1,0,1,0,0,1,0.0,-159.95133390880255,3
1,0,1,0,1,0,1,0,0.0,-159.95095537768952,9
1,0,1,0,1,0,0,1,0.0,-159.950518222931,6
0,0,1,0,1,1,1,0,0.0,-159.9494975317312,6
1,1,0,0,1,0,1,0,0.0,-159.94903780443474,11
1,1,1,0,1,0,0,0,0.0,-159.94886860427175,11
1,1,0,0,1,0,0,1,0.0,-159.94833583375726,6
0,0,1,1,1,0,1,0,0.0,-159.94826375229465,17
0,0,1,1,1,0,0,1,0.0,-159.94810157015922,6
0,0,1,0,1,1,0,1,0.0,-159.94787532268884,4
0,0,1,0,1,1,0,1,0.125,-159.94787532268882,1
1,0,0,0,1,0,1,1,0.0,-159.94786865750098,15
1,0,0,0,1,1,1,0,0.0,-159.94780029050744,14
0,1,0,1,1,0,1,0,0.0,-159.9474840540414,17
1,0,0,0,1,1,0,1,0.0,-159.94725911907057,10
1,0,0,0,1,1,0,1,0.125,-159.94725911907057,1
0,0,0,1,1,0,1,1,0.0,-159.94718904096734,14
0,1,0,1,1,0,0,1,0.0,-159.9470570559871,6
0,1,0,0,1,1,1,0,0.0,-159.94699638983448,8
1,0,1,0,1,1,0,0,0.0,-159.9459508492478,6
0,1,1,1,1,0,0,0,0.0,-159.9455778176403,12
0,1,0,0,1,1,0,1,0.0,-159.9451093648732,10
0,0,0,1,1,1,1,0,0.0,-159.94497515884495,19
0,0,0,1,1,1,0,1,0.0,-159.94470896003122,12
1,1,0,0,1,1,0,0,0.0,-159.9424399198524,7
1,0,1,1,1,0,0,0,0.0,-159.9418070915583,8
0,0,1,1,1,1,0,0,0.0,-159.94138868134718,5
1,1,0,1,1,0,0,0,0.0,-159.94001760580642,7
0,1,0,1,1,1,0,0,0.0,-159.9390156269534,8
0,1,1,0,1,1,0,0,0.0,-159.9388155678547,5
1,0,0,1,1,0,0,1,0.0,-159.93830080270936,9
1,0,0,1,1,1,0,0,0.0,-159.9382103409403,15
1,0,0,1,1,1,0,0,0.125,-159.9382103409403,1
1,0,0,1,1,0,1,0,0.0,-159.93738194723926,20
1,0,1,0,0,0,1,0,0.0,-149.99923926472474,1
0,0,1,0,0,0,1,1,0.0,-149.99867178197312,1
1,0,0,0,0,0,1,1,0.0,-149.99794324319492,1
1,0,1,0,0,0,0,1,0.0,-149.99654676564356,1
0,0,0,1,0,0,1,1,0.0,-149.99637781692303,2
0,0,1,1,0,0,1,0,0.0,-149.99566182959157,5
1,0,0,0,0,1,1,0,0.0,-149.99536751001168,1
0,0,0,0,0,1,1,1,0.0,-149.99500416774998,3
0,1,0,1,0,0,1,0,0.0,-149.99471149702225,2
0,1,1,0,0,0,1,0,0.0,-149.99363904031605,1
0,0,1,1,0,0,0,1,0.0,-149.9932443031335,1
1,1,1,0,0,0,0,0,0.0,-149.99293581400943,2
1,0,0,0,0,1,0,1,0.0,-149.99257099425222,1
1,0,0,1,0,0,1,0,0.0,-149.9923711540248,2
0,0,0,1,0,1,1,0,0.0,-149.9916565686109,2
1,0,0,1,0,0,0,1,0.0,-149.9910346651723,1
1,1,0,1,0,0,0,0,0.0,-149.99079013529442,1
1,0,1,0,0,1,0,0,0.0,-149.98947202577062,2
0,0,0,1,0,1,0,1,0.0,-149.98913502547455,1
1,0,0,1,0,1,0,0,0.0,-149.9884368372135,1
0,1,0,0,0,1,1,0,0.0,-149.98680184553396,2
1,0,1,0,0,1,1,1,0.0,-149.98551091817762,2
0,0,1,1,0,1,0,0,0.0,-149.9840240481317,1
1,1,0,0,0,1,1,1,0.0,-149.98337355519243,1
1,1,1,1,0,0,1,0,0.0,-149.98309533505437,2
0,1,0,0,0,1,0,1,0.0,-149.98265947625003,2
1,0,0,1,0,1,1,1,0.0,-149.9825941642266,3
1,0,1,1,0,0,1,1,0.0,-149.98180971229695,1
0,1,1,1,0,0,1,1,0.0,-149.98168771594354,1
1,1,0,1,0,0,1,1,0.0,-149.98139379295532,1
1,1,0,1,0,1,1,0,0.0,-149.98071020642513,3
1,1,0,1,0,1,1,0,0.125,-149.98071020642513,2
0,0,1,1,0,1,1,1,0.0,-149.98050621578784,3
1,1,1,0,0,1,1,0,0.0,-149.9802605386199,1
1,1,1,0,0,1,1,0,0.125,-149.9802605386199,1
1,1,0,1,0,1,0,1,0.0,-149.975495439287,2
0,1,1,0,0,1,0,0,0.0,-149.97457498057278,1
0,1,1,1,0,1,1,0,0.125,-149.97438170237035,1
0,1,1,1,0,1,1,0,0.0,-149.97438170237035,5
1,1,1,0,0,1,0,1,0.0,-149.97368976125304,3
0,1,1,1,0,1,0,1,0.0,-149.9680858976267,1
0,0,1,0,1,0,1,0,0.0,-149.95912904081698,1
1,0,1,0,1,0,0,0,0.0,-149.95456561155157,1
0,0,0,0,1,1,0,1,0.0,-149.95381368122648,1
0,0,0,0,1,1,1,0,0.0,-149.9536811674247,1
1,0,0,0,1,0,0,1,0.0,-149.95274884215453,1
1,0,0,0,1,0,1,0,0.0,-149.95143127406888,2
0,0,0,1,1,0,1,0,0.0,-149.95039253359914,1
1,1,1,0,1,0,1,0,0.0,-149.94538901403376,1
1,0,1,0,1,0,1,1,0.0,-149.9448641735788,4
0,1,0,0,1,1,1,1,0.0,-149.94466370634632,1
1,1,0,0,1,0,1,1,0.0,-149.9435862927277,2
1,0,0,1,1,0,0,0,0.0,-149.94261096891256,1
0,0,1,1,1,0,1,1,0.0,-149.94253167212005,1
0,1,0,1,1,0,1,1,0.0,-149.94239166627057,1
0,1,1,1,1,0,1,0,0.0,-149.94218237871533,3
1,0,1,0,1,1,0,1,0.0,-149.9418717997845,2
0,0,1,1,1,1,1,0,0.0,-149.93968967747796,2
0,1,1,0,1,1,1,0,0.0,-149.9396398601194,1
0,1,0,1,1,1,0,1,0.0,-149.93593539382988,1
1,0,1,1,1,0,1,0,0.0,-149.93580420518634,1
1,1,0,1,1,0,1,0,0.0,-149.9349192277571,1
1,0,0,1,1,1,1,0,0.0,-149.93480839794685,1
0,1,1,1,1,1,0,0,0.0,-149.9313311162633,1
1,0,0,1,1,0,1,1,0.0,-149.93102796554587,1
