0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,0,1,1,0.0,-160.02489863549494,10
1,0,0,1,0,0,1,1,0.0,-160.02312125363585,8
1,0,1,1,0,0,0,1,0.0,-160.02228734300274,32
0,0,1,1,0,0,1,1,0.0,-160.0207906907944,20
1,1,0,0,0,0,1,1,0.0,-160.0206519484152,9
1,1,1,0,0,0,0,1,0.0,-160.0198180377821,19
1,0,1,1,0,0,1,0,0.0,-160.01875629302754,12
0,1,1,0,0,0,1,1,0.0,-160.01832138557376,11
1,0,0,0,0,1,1,1,0.0,-160.01820623178332,4
1,1,0,1,0,0,0,1,0.0,-160.01804065592302,21
1,0,1,0,0,1,0,1,0.0,-160.01737232115022,10
1,0,0,0,1,0,1,1,0.0,-160.01719673894758,7
0,1,0,1,0,0,1,1,0.0,-160.01654400371467,15
1,0,1,0,1,0,0,1,0.0,-160.01636282831447,17
1,1,1,0,0,0,1,0,0.0,-160.0162869878069,10
0,0,1,0,0,1,1,1,0.0,-160.01587566894187,6
0,1,1,1,0,0,0,1,0.0,-160.01571009308157,34
1,0,0,1,0,1,0,1,0.0,-160.0155949392912,7
0,0,1,0,1,0,1,1,0.0,-160.01486617610612,9
1,0,0,1,1,0,0,1,0.0,-160.01458544645538,13
1,1,0,1,0,0,1,0,0.0,-160.0145096059478,11
0,0,0,1,0,1,1,1,0.0,-160.0140982870828,8
1,0,1,0,0,1,1,0,0.0,-160.013841271175,10
1,1,1,1,0,0,0,0,0.0,-160.0136756953147,42
0,0,1,1,0,1,0,1,0.0,-160.01326437644968,16
1,1,0,0,0,1,0,1,0.0,-160.0131256340705,8
0,0,0,1,1,0,1,1,0.0,-160.01308879424704,6
1,0,1,0,1,0,1,0,0.0,-160.01283177833926,11
0,0,1,1,1,0,0,1,0.0,-160.01225488361393,21
0,1,1,1,0,0,1,0,0.0,-160.01217904310636,29
1,1,0,0,1,0,0,1,0.0,-160.01211614123474,17
1,0,0,1,0,1,1,0,0.0,-160.01206388931598,5
0,1,0,0,0,1,1,1,0.0,-160.01162898186215,3
1,0,1,1,0,1,0,0,0.0,-160.01122997868288,14
1,0,0,1,1,0,1,0,0.0,-160.01105439648018,15
0,1,1,0,0,1,0,1,0.0,-160.01079507122904,15
0,1,0,0,1,0,1,1,0.0,-160.0106194890264,8
1,0,1,1,1,0,0,0,0.0,-160.01022048584707,18
0,1,1,0,1,0,0,1,0.0,-160.0097855783933,18
0,0,1,1,0,1,1,0,0.0,-160.00973332647447,11
1,0,0,0,1,1,0,1,0.0,-160.00967042460286,5
