0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,0,1,1,0.0,-0.4658453116893651,25
1,0,0,1,0,0,1,1,0.0,-0.46406792983026507,26
1,0,1,1,0,0,0,1,0.0,-0.46323401919715995,36
0,0,1,1,0,0,1,1,0.0,-0.46173736698881557,28
1,1,0,0,0,0,1,1,0.0,-0.4615986246096275,9
1,1,1,0,0,0,0,1,0.0,-0.46076471397652236,11
1,0,1,1,0,0,1,0,0.0,-0.4597029692219709,28
0,1,1,0,0,0,1,1,0.0,-0.4592680617681781,7
1,0,0,0,0,1,1,1,0.0,-0.4591529079777741,17
1,1,0,1,0,0,0,1,0.0,-0.45898733211742243,16
1,0,1,0,0,1,0,1,0.0,-0.4583189973446688,16
1,0,0,0,1,0,1,1,0.0,-0.4581434151420173,7
0,1,0,1,0,0,1,1,0.0,-0.45749067990907805,16
1,0,1,0,1,0,0,1,0.0,-0.457309504508912,17
1,1,1,0,0,0,1,0,0.0,-0.4572336640013334,7
0,0,1,0,0,1,1,1,0.0,-0.45682234513632447,13
0,1,1,1,0,0,0,1,0.0,-0.4566567692759728,20
1,0,0,1,0,1,0,1,0.0,-0.45654161548556876,16
0,0,1,0,1,0,1,1,0.0,-0.4558128523005678,9
1,0,0,1,1,0,0,1,0.0,-0.4555321226498121,7
1,1,0,1,0,0,1,0,0.0,-0.4554562821422334,14
0,0,0,1,0,1,1,1,0.0,-0.45504496327722443,23
1,0,1,0,0,1,1,0,0.0,-0.45478794736947986,14
1,1,1,1,0,0,0,0,0.0,-0.45462237150912815,14
0,0,1,1,0,1,0,1,0.0,-0.45421105264411915,36
1,1,0,0,0,1,0,1,0.0,-0.4540723102649313,7
1,1,0,0,0,1,0,1,0.125,-0.4540723102649313,1
0,0,0,1,1,0,1,1,0.0,-0.45403547044146775,16
1,0,1,0,1,0,1,0,0.0,-0.45377845453372306,11
0,0,1,1,1,0,0,1,0.125,-0.45320155980836246,1
0,0,1,1,1,0,0,1,0.0,-0.45320155980836246,28
0,1,1,1,0,0,1,0,0.0,-0.45312571930078377,17
1,1,0,0,1,0,0,1,0.0,-0.4530628174291745,8
1,0,0,1,0,1,1,0,0.0,-0.4530105655103797,17
0,1,0,0,0,1,1,1,0.0,-0.45257565805658695,8
1,0,1,1,0,1,0,0,0.0,-0.4521766548772746,21
1,0,1,1,0,1,0,0,0.125,-0.4521766548772746,1
1,0,0,1,1,0,1,0,0.0,-0.4520010726746231,10
0,1,1,0,0,1,0,1,0.0,-0.45174174742348167,7
0,1,0,0,1,0,1,1,0.0,-0.45156616522083026,7
1,0,1,1,1,0,0,0,0.0,-0.4511671620415178,18
0,1,1,0,1,0,0,1,0.0,-0.450732254587725,4
0,0,1,1,0,1,1,0,0.0,-0.4506800026689303,22
1,0,0,0,1,1,0,1,0.0,-0.450617100797321,4
1,1,0,0,0,1,1,0,0.0,-0.45054126028974223,9
0,1,0,1,0,1,0,1,0.0,-0.44996436556438163,10
1,1,1,0,0,1,0,0,0.0,-0.4497073496566371,5
0,0,1,1,1,0,1,0,0.0,-0.4496705098331736,26
1,1,0,0,1,0,1,0,0.0,-0.44953176745398554,6
0,0,0,0,1,1,1,1,0.0,-0.4491204485889766,6
0,1,0,1,1,0,0,1,0.0,-0.44895487272862494,9
1,1,1,0,1,0,0,0,0.0,-0.4486978568208803,9
0,0,1,0,1,1,0,1,0.0,-0.4482865379558715,10
0,1,1,0,0,1,1,0,0.0,-0.44821069744829284,10
1,1,0,1,0,1,0,0,0.0,-0.44792996779753697,14
0,1,1,0,1,0,1,0,0.0,-0.44720120461253604,5
1,0,0,0,1,1,1,0,0.0,-0.447086050822132,10
1,1,0,1,1,0,0,0,0.0,-0.4469204749617803,3
0,0,0,1,1,1,0,1,0.0,-0.44650915609677133,7
0,1,0,1,0,1,1,0,0.0,-0.4464333155891927,5
1,0,1,0,1,1,0,0,0.0,-0.44625214018902676,9
0,1,1,1,0,1,0,0,0.0,-0.4455994049560876,16
0,1,0,1,1,0,1,0,0.0,-0.44542382275343595,7
0,0,1,0,1,1,1,0,0.0,-0.4447554879806825,5
0,1,1,1,1,0,0,0,0.0,-0.4445899121203308,13
1,0,0,1,1,1,0,0,0.0,-0.4444747583299267,11
0,1,0,0,1,1,0,1,0.0,-0.44403985087613385,2
0,0,0,1,1,1,1,0,0.0,-0.44297810612158245,12
0,0,1,1,1,1,0,0,0.0,-0.4421441954884772,9
1,1,0,0,1,1,0,0,0.0,-0.44200545310928924,5
1,0,1,1,0,0,1,1,0.0,-0.44085106292113707,3
0,1,1,0,1,1,0,0,0.0,-0.43967489026783974,4
1,1,1,0,0,0,1,1,0.0,-0.4383817577004995,1
0,1,0,1,1,1,0,0,0.0,-0.4378975084087397,7
1,1,0,1,0,0,1,1,0.0,-0.43660437584139966,1
1,1,1,1,0,0,0,1,0.0,-0.4357704652082943,1
1,0,1,0,1,0,1,1,0.0,-0.4349265482328891,2
1,0,0,1,0,1,1,1,0.0,-0.4341586592095459,2
1,0,0,0,0,0,1,1,0.0,-0.4339438440741904,3
1,0,1,1,0,1,0,1,0.125,-0.43332474857644065,1
1,0,1,1,0,1,0,1,0.0,-0.43332474857644065,4
1,0,0,1,1,0,1,1,0.0,-0.4331491663737892,1
1,0,1,0,0,0,0,1,0.0,-0.43310993344108517,4
1,0,1,1,1,0,0,1,0.0,-0.43231525574068397,3
1,1,1,1,0,0,1,0,0.0,-0.4322394152331053,2
1,1,1,1,0,0,1,0,0.125,-0.4322394152331053,1
0,0,1,0,0,0,1,1,0.0,-0.4316132812327409,1
1,0,0,1,0,0,0,1,0.0,-0.43133255158198514,1
1,1,1,0,0,1,0,1,0.0,-0.43085544335580317,2
0,0,1,1,1,0,1,1,0.0,-0.4308186035323396,3
1,1,1,0,1,0,0,1,0.0,-0.42984595052004637,1
0,0,0,1,0,0,1,1,0.0,-0.42983589937364086,1
1,0,1,1,0,1,1,0,0.0,-0.4297936986012517,5
1,0,1,1,0,1,1,0,0.125,-0.4297936986012517,2
1,0,1,0,0,0,1,0,0.0,-0.42957888346589623,1
0,0,1,1,0,0,0,1,0.0,-0.42900198874053563,1
1,0,1,1,1,0,1,0,0.0,-0.4287842057654949,2
0,1,1,0,1,0,1,1,0.0,-0.4283492983117021,1
1,1,0,1,1,0,0,1,0.0,-0.42806856866094645,1
1,0,1,0,1,1,0,1,0.0,-0.4274002338881928,3
0,1,0,0,0,0,1,1,0.0,-0.42736659415300327,1
1,1,1,0,0,1,1,0,0.0,-0.42732439338061423,1
0,1,1,1,0,1,0,1,0.0,-0.4267474986552535,1
0,1,0,1,1,0,1,1,0.0,-0.42657191645260206,4
0,0,1,0,1,1,1,1,0.0,-0.42590358167984854,1
0,1,1,1,1,0,0,1,0.0,-0.42573800581949695,2
1,1,0,1,0,1,1,0,0.0,-0.4255470115215141,2
0,0,1,1,0,0,1,0,0.0,-0.4254709387653467,3
0,0,0,0,0,1,1,1,0.0,-0.4249208775211497,2
1,1,0,1,1,0,1,0,0.0,-0.4245375186857574,1
0,0,1,0,0,1,0,1,0.0,-0.4240869668880445,2
1,0,1,0,1,1,1,0,0.0,-0.423869183913004,2
1,1,1,1,1,0,0,0,0.0,-0.42370360805265217,3
0,0,1,1,1,1,0,1,0.0,-0.4232922891876433,2
0,0,1,1,1,1,0,1,0.125,-0.4232922891876433,1
0,1,1,1,0,1,1,0,0.0,-0.4232164486800647,1
1,1,0,0,1,1,0,1,0.0,-0.4231535468084553,1
0,1,1,0,0,0,1,0,0.0,-0.4230016335447091,2
0,0,0,1,0,1,0,1,0.0,-0.42230958502894445,2
1,0,0,1,1,1,1,0,0.0,-0.42209180205390395,2
1,0,1,0,0,1,0,0,0.0,-0.4220525691211999,1
1,0,0,0,1,0,1,0,0.0,-0.42187698691854836,1
0,0,0,1,1,0,0,1,0.0,-0.42130009219318776,1
1,0,1,1,1,1,0,0,0.0,-0.4212578914207987,2
0,1,1,0,1,1,0,1,0.0,-0.4208229839670058,1
0,1,1,1,0,0,0,0,0.0,-0.42039034105250384,2
1,0,0,1,0,1,0,0,0.0,-0.4202751872620998,2
0,0,0,1,0,1,1,0,0.0,-0.4187785350537555,2
0,0,0,1,1,0,1,0,0.0,-0.4177690422179988,2
0,1,1,0,1,1,1,0,0.0,-0.41729193399181697,1
1,1,0,0,1,0,0,0,0.0,-0.4167963892057056,2
0,0,0,0,1,1,0,1,0.0,-0.4163850703406966,1
0,1,0,0,0,1,1,0,0.0,-0.416309229833118,1
0,1,0,1,1,1,1,0,0.0,-0.41551455213271693,1
0,1,1,0,0,1,0,0,0.0,-0.4154753192000129,1
0,1,0,0,1,0,1,0,0.0,-0.4152997369973612,1
0,1,1,1,1,1,0,0,0.0,-0.4146806414996117,2
0,1,0,1,1,0,0,0,0.0,-0.41268844450515596,1
0,0,1,0,1,1,0,0,0.0,-0.41202010973240255,1
