0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,0,1,1,0.0,-0.541958403091688,20
1,1,0,0,0,0,1,1,0.0,-0.5392507105638424,16
0,0,1,1,0,0,1,1,0.0,-0.5383397568180708,54
1,0,0,0,0,1,1,1,0.0,-0.5381906660143796,18
1,1,1,0,0,0,1,0,0.0,-0.5372930907460933,14
1,1,1,0,0,0,1,0,0.125,-0.5372930907460933,1
1,0,0,1,0,0,1,1,0.0,-0.5372365926996985,18
1,0,1,1,0,0,1,0,0.0,-0.5369144079658696,19
1,0,1,1,0,0,0,1,0.0,-0.5368032140215102,31
0,1,1,0,0,0,1,1,0.0,-0.5366123938597256,12
1,1,1,0,0,0,0,1,0.0,-0.5362904424205561,15
0,1,0,1,0,0,1,1,0.0,-0.536257895541103,44
1,0,1,0,0,1,1,0,0.0,-0.5352204740111124,19
0,0,0,1,0,1,1,1,0.0,-0.5344985912935689,42
1,1,0,1,0,0,1,0,0.125,-0.5344228123200401,1
1,1,0,1,0,0,1,0,0.125,-0.5344228123200401,1
1,1,0,1,0,0,1,0,0.0,-0.5344228123200401,18
1,0,1,0,0,1,0,1,0.0,-0.534306265267917,28
0,0,1,0,0,1,1,1,0.0,-0.5342423200253434,24
1,1,0,1,0,0,0,1,0.0,-0.5341659696202796,33
0,1,1,1,0,0,1,0,0.0,-0.533193670849658,39
0,1,1,1,0,0,1,0,0.125,-0.533193670849658,1
1,0,0,1,0,1,1,0,0.0,-0.532960965171907,21
1,0,0,1,0,1,0,1,0.0,-0.5327925620544884,24
1,1,1,1,0,0,0,0,0.0,-0.5324391125657069,12
0,1,1,1,0,0,0,1,0.0,-0.5323422574668406,33
1,1,0,0,0,1,1,0,0.0,-0.5317820843613518,13
0,1,0,0,0,1,1,1,0.0,-0.531213664744445,12
1,1,0,0,0,1,0,1,0.0,-0.5307222268627556,20
0,0,1,1,0,1,1,0,0.0,-0.5304217944166056,40
1,0,1,1,0,1,0,0,0.0,-0.5300531328143974,15
0,0,1,1,0,1,0,1,0.0,-0.52965882061613,27
0,1,0,1,0,1,1,0,0.0,-0.5276092360177231,31
