0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,0,0,0,1,1,1,0.0,-0.5365231402228159,60
1,0,1,0,0,0,1,1,0.0,-0.5362260163412862,63
1,0,1,0,0,1,1,0,0.0,-0.5345684901562009,76
1,1,1,0,0,0,1,0,0.0,-0.5343802249705283,99
1,1,0,0,0,0,1,1,0.0,-0.5343097306661069,70
0,0,0,1,0,1,1,1,0.0,-0.5320923517330036,26
0,0,1,1,0,0,1,1,0.0,-0.5319420847458607,24
1,0,1,0,0,1,0,1,0.125,-0.5312963502300329,1
1,0,1,0,0,1,0,1,0.0,-0.5312963502300329,39
0,1,0,1,0,0,1,1,0.0,-0.5312774615724376,21
1,1,0,0,0,1,1,0,0.0,-0.5311908102371921,86
1,0,1,1,0,0,1,0,0.0,-0.5311504016770708,83
1,0,0,1,0,1,1,0,0.0,-0.5310761141252921,92
0,1,1,0,0,0,1,1,0.0,-0.5309598165621806,30
1,1,1,0,0,0,0,1,0.0,-0.5309312058796767,86
0,0,1,0,0,1,1,1,0.0,-0.5305531675490507,17
1,1,0,1,0,0,1,0,0.0,-0.5296663097659237,71
1,0,1,1,0,0,0,1,0.0,-0.5294842913485746,62
1,0,0,1,0,1,0,1,0.0,-0.5292955854506776,52
0,1,1,1,0,0,1,0,0.0,-0.5291347461294668,41
1,1,1,1,0,0,0,0,0.0,-0.5282409217573993,114
0,1,0,0,0,1,1,1,0.0,-0.527994956367766,26
0,0,1,1,0,1,1,0,0.0,-0.5279244919189964,26
1,0,0,1,0,0,1,1,0.0,-0.527809037204809,45
1,0,1,1,0,1,0,0,0.0,-0.5278024609104149,88
1,1,0,1,0,0,0,1,0.0,-0.5277089019266255,69
1,1,0,0,0,1,0,1,0.0,-0.5276273728002221,82
1,1,0,0,0,1,0,1,0.125,-0.5276273728002221,1
0,1,1,1,0,0,0,1,0.0,-0.5259881969240544,23
0,1,0,1,0,1,1,0,0.0,-0.5257984745017436,32
0,0,1,1,0,1,0,1,0.0,-0.5249548218782677,20
1,1,0,1,0,1,0,0,0.0,-0.5245656772446362,98
1,1,1,0,0,1,0,0,0.0,-0.522863378092119,97
0,1,0,1,0,1,0,1,0.0,-0.5225375069502132,24
0,1,1,0,0,1,1,0,0.0,-0.5205562263859183,23
0,1,1,0,0,1,0,1,0.0,-0.5158036475828343,18
0,1,1,1,0,1,0,0,0.0,-0.5155603024947176,24
0,0,1,0,1,0,1,1,0.0,-0.5120614147918434,9
0,0,0,0,1,1,1,1,0.0,-0.5106248081261906,5
0,1,0,0,1,0,1,1,0.0,-0.5104486339580198,9
0,1,1,0,1,0,1,0,0.0,-0.5084172156426738,8
0,1,1,0,1,0,0,1,0.0,-0.5081901290692247,12
1,0,1,0,1,0,0,1,0.0,-0.5077865808547013,16
0,0,1,0,1,1,1,0,0.0,-0.5065682454398082,9
1,0,1,0,1,0,1,0,0.0,-0.5065332285512343,28
0,0,1,0,1,1,0,1,0.0,-0.5065180380310428,14
1,0,1,0,0,0,1,0,0.0,-0.5060622485285202,26
1,0,0,0,1,1,0,1,0.0,-0.5060110013040084,26
1,1,1,0,1,0,0,0,0.0,-0.5057063507307504,42
0,0,1,0,0,0,1,1,0.0,-0.5052099608562961,11
1,1,0,0,1,0,0,1,0.0,-0.5050630337723516,20
1,0,0,0,1,1,1,0,0.0,-0.5048720673466597,23
1,0,1,0,0,0,0,1,0.0,-0.5048347220771175,24
1,0,1,0,1,1,0,0,0.0,-0.5046291738913707,47
1,0,0,0,0,0,1,1,0.0,-0.5045793554533055,17
0,0,1,1,1,0,0,1,0.0,-0.5043844735270993,7
1,1,0,0,1,0,1,0,0.0,-0.5041009789796864,22
1,0,0,0,0,1,1,0,0.0,-0.5036127530398901,35
0,1,0,0,1,1,1,0,0.0,-0.5034940703621549,9
1,1,0,0,0,0,1,0,0.0,-0.5034423012092559,20
0,1,0,0,0,0,1,1,0.0,-0.5034094822747559,10
0,1,0,0,1,1,0,1,0.0,-0.5031525654425875,9
1,0,0,0,1,0,1,1,0.0,-0.5030805669513474,18
0,0,0,0,0,1,1,1,0.0,-0.5029850199065876,14
0,1,0,1,1,0,0,1,0.0,-0.5029125889465056,8
0,0,1,1,1,0,1,0,0.0,-0.502828651338193,6
0,0,0,1,1,1,0,1,0.0,-0.5024620370820196,5
1,0,0,0,0,1,0,1,0.0,-0.5022708082423691,25
0,0,0,1,0,0,1,1,0.0,-0.5021135972755341,5
1,1,0,0,0,0,0,1,0.0,-0.5019234772470516,23
0,1,0,1,1,0,1,0,0.0,-0.5016480642684013,10
0,0,0,1,1,0,1,1,0.0,-0.5015891994856985,6
0,0,1,1,0,0,1,0,0.0,-0.5013832806033564,10
0,1,1,1,1,0,0,0,0.0,-0.5013426961575121,15
0,0,0,1,1,1,1,0,0.0,-0.5010206332392316,6
1,1,1,0,0,0,0,0,0.0,-0.5005970256807782,43
0,0,1,1,0,0,0,1,0.0,-0.500458224037393,11
1,1,0,0,1,1,0,0,0.0,-0.5004442325651913,42
1,0,1,1,0,0,0,0,0.0,-0.5001428281346144,40
0,1,0,1,0,0,1,0,0.0,-0.5000149957858484,18
0,1,1,0,0,0,1,0,0.0,-0.49940829543473797,10
1,0,1,0,0,1,0,0,0.0,-0.49891921230505937,44
0,0,1,1,1,1,0,0,0.0,-0.4988669999219896,9
0,1,0,1,0,0,0,1,0.0,-0.49879864170908317,3
0,0,0,1,0,1,1,0,0.0,-0.49878692822033954,11
1,0,0,1,0,0,0,1,0.0,-0.4981984095330473,21
1,0,0,1,0,0,0,1,0.125,-0.4981984095330473,1
1,0,1,0,0,1,1,1,0.0,-0.49794018697693054,10
1,0,0,1,0,0,1,0,0.0,-0.4979343247328965,25
0,0,0,1,0,1,0,1,0.0,-0.497747453308258,15
1,0,1,1,1,0,0,0,0.0,-0.49768860371148727,22
1,1,0,1,0,0,0,0,0.0,-0.49766377706858045,40
1,0,0,1,0,1,0,0,0.0,-0.49720750286655746,31
0,0,1,0,0,1,1,0,0.0,-0.4969586886955331,13
0,1,1,0,0,0,0,1,0.0,-0.49670033010641923,11
0,1,1,0,1,1,0,0,0.0,-0.49628665811471706,9
0,1,0,1,1,1,0,0,0.0,-0.4959337210975664,9
1,1,1,0,0,0,1,1,0.0,-0.49570896406518306,16
1,0,0,1,1,1,0,0,0.0,-0.49554161272748604,20
1,1,0,1,1,0,0,0,0.0,-0.4953972503931697,24
1,1,0,0,0,1,1,1,0.0,-0.49526616870200657,21
0,1,1,1,0,0,0,0,0.0,-0.49525898039541755,12
1,1,0,0,0,1,0,0,0.0,-0.4945465732311636,50
0,0,1,0,0,1,0,1,0.0,-0.49442760253189816,8
1,0,0,1,0,1,1,1,0.0,-0.4941587556051683,12
1,0,1,1,0,1,1,0,0.0,-0.4940625769356004,20
1,0,0,1,1,0,0,1,0.0,-0.4937744165852482,18
0,1,0,0,0,1,1,0,0.0,-0.49369681587016334,13
1,1,1,1,0,0,1,0,0.0,-0.4926349592211935,18
0,0,1,1,0,1,0,0,0.0,-0.4921826476235558,12
