0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,1,1,0,0.0,-0.5998434797089727,29
1,0,0,0,0,1,1,1,0.0,-0.5998260575142134,44
1,1,1,0,0,0,1,0,0.0,-0.5975001384907788,24
1,1,0,0,0,1,1,0,0.0,-0.5971768056487415,24
0,0,0,1,0,1,1,1,0.125,-0.5951311241059141,1
0,0,0,1,0,1,1,1,0.0,-0.5951311241059141,68
1,0,0,1,0,1,1,0,0.0,-0.5949479266284021,55
1,0,1,0,0,0,1,1,0.0,-0.5938102292383124,25
1,1,0,0,0,0,1,1,0.0,-0.5938006356214081,40
0,1,0,1,0,0,1,1,0.0,-0.5916484647515499,59
0,1,1,1,0,0,1,0,0.0,-0.591323949898389,23
0,0,1,1,0,1,1,0,0.0,-0.5911245285781411,22
1,0,1,0,0,1,0,1,0.0,-0.5910050934998761,14
0,0,1,0,0,1,1,1,0.0,-0.5908783858867358,16
0,1,0,1,0,1,1,0,0.0,-0.5907336045211035,45
1,1,0,1,0,0,1,0,0.0,-0.5903836050943974,34
1,1,0,1,0,0,1,0,0.125,-0.5903836050943974,2
0,1,0,0,0,1,1,1,0.0,-0.5897016549860034,14
1,0,1,1,0,1,0,0,0.0,-0.5896781203920749,14
0,1,1,0,0,0,1,1,0.0,-0.5896167068481827,17
1,0,1,1,0,0,1,0,0.0,-0.5896073918676071,21
0,0,1,1,0,0,1,1,0.0,-0.5893823083652612,32
1,0,0,1,0,1,0,1,0.0,-0.5888215608766756,33
1,1,1,1,0,0,0,0,0.0,-0.5884742810514393,26
1,1,1,0,0,0,0,1,0.0,-0.5883401538004392,11
1,1,0,0,0,1,0,1,0.0,-0.5878087876018236,20
1,1,0,1,0,1,0,0,0.0,-0.5872676213377173,22
1,1,0,1,0,0,0,1,0.0,-0.5839356408614281,37
1,0,1,1,0,0,0,1,0.0,-0.5836890594724591,13
0,0,1,1,0,1,0,1,0.0,-0.582836087615298,20
1,1,1,0,0,1,0,0,0.0,-0.5827183104484224,5
0,1,1,1,0,0,0,1,0.0,-0.582713910454303,16
0,1,0,1,0,1,0,1,0.0,-0.5819155317204388,28
1,0,0,1,0,0,1,1,0.0,-0.5799608523294356,17
0,1,1,0,0,1,1,0,0.0,-0.5797480227894302,7
0,1,1,1,0,1,0,0,0.0,-0.572801036844506,3
1,0,0,0,0,1,1,0,0.0,-0.5696615220917322,6
1,0,1,0,0,0,1,0,0.0,-0.5686395472161218,3
0,1,1,0,0,1,0,1,0.0,-0.5682179295313954,4
1,1,0,0,0,0,1,0,0.0,-0.5673505687917901,5
0,0,0,0,0,1,1,1,0.0,-0.5668556818583095,1
0,1,0,0,0,0,1,1,0.0,-0.565626390738008,1
0,0,1,0,0,0,1,1,0.0,-0.5654254260028412,1
0,1,0,1,0,0,1,0,0.0,-0.5644801500496803,6
1,0,0,0,0,1,0,1,0.0,-0.564332581571085,3
0,0,0,1,0,1,1,0,0.0,-0.5642483408111808,4
0,0,1,1,0,0,1,0,0.0,-0.5634933784708188,2
1,1,1,0,0,0,0,0,0.0,-0.5628596310761893,2
1,0,0,0,0,0,1,1,0.0,-0.5623720465816723,1
0,1,1,0,0,0,1,0,0.0,-0.5619228369811252,2
1,0,1,0,0,1,0,0,0.0,-0.5618101021827624,1
1,1,0,0,0,0,0,1,0.0,-0.5617000297899,6
0,0,0,1,0,0,1,1,0.0,-0.5612498955589011,2
0,0,0,0,1,1,1,1,0.0,-0.5609465568384563,2
1,0,0,1,0,1,0,0,0.0,-0.5601521247247501,4
1,0,1,1,0,0,0,0,0.0,-0.5600134767208244,1
0,0,1,0,0,1,1,0,0.0,-0.5594700474268148,1
0,0,0,1,0,1,0,1,0.0,-0.5594693455367872,4
0,1,0,1,0,0,0,1,0.0,-0.5593795562940438,8
1,1,0,1,0,0,0,0,0.0,-0.558980673302366,1
0,0,1,1,0,0,0,1,0.0,-0.5589224165530036,6
0,1,0,0,1,0,1,1,0.0,-0.5586251992884472,1
0,1,1,0,1,0,1,0,0.0,-0.5585030428491502,2
1,1,0,0,0,1,0,0,0.0,-0.5573344114772828,3
0,1,1,1,0,0,0,0,0.0,-0.5565151398578012,2
1,0,0,1,0,0,1,0,0.0,-0.555315725472433,1
0,1,1,0,1,0,0,1,0.0,-0.5552011172813609,1
0,1,0,0,1,1,1,0,0.0,-0.5550274726485992,2
0,0,1,0,1,1,0,1,0.0,-0.554161992638001,1
1,0,0,1,0,0,0,1,0.0,-0.5529068387657345,1
1,0,1,0,1,1,0,0,0.0,-0.5523922014660158,1
1,1,1,0,1,0,0,0,0.0,-0.552349663929735,1
0,1,0,0,1,1,0,1,0.0,-0.5515175137242314,1
1,0,0,0,1,1,0,1,0.0,-0.5513332835367527,1
0,1,0,1,0,1,0,0,0.0,-0.5507229077236463,2
1,0,1,0,1,0,0,1,0.0,-0.5490860069558015,2
1,1,0,0,1,1,0,0,0.0,-0.5482577793927478,1
0,0,0,1,1,1,0,1,0.0,-0.5482416669790409,2
0,1,0,1,1,0,0,1,0.0,-0.54705981130659,1
0,0,1,1,1,0,1,0,0.0,-0.546321676205936,2
0,1,0,1,1,1,0,0,0.0,-0.5434178951156973,2
1,0,0,1,0,1,1,1,0.0,-0.5432497435652228,1
0,1,0,1,0,1,1,1,0.0,-0.5415586093027911,3
0,0,1,1,0,1,1,1,0.0,-0.5406701485524015,1
1,0,1,1,1,0,0,0,0.0,-0.5357516014414622,1
1,1,0,1,0,0,1,1,0.0,-0.5349709534383548,1
1,1,1,1,0,0,0,1,0.0,-0.5320920852900286,1
0,1,1,0,0,1,1,1,0.0,-0.5310985827363057,1
0,1,0,0,1,0,1,0,0.0,-0.5275637225557784,1
0,0,0,0,1,1,0,1,0.0,-0.5266997301148271,1
