0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,chain_break_fraction,energy,num_occurrences
0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0.0,-3.381287020720968,1
0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-3.38011374666291,1
0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0.0,-3.3788894817620707,1
0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0.0,-3.3786793101921195,1
0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-3.377957674257929,1
0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0.0,-3.3777502753956496,1
0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0.0,-3.377633385007954,1
0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0.0,-3.377022963329836,1
0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0.0,-3.3765728219339746,1
0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0.0,-3.376550014369315,1
0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-3.3763082056598073,1
0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0.0,-3.3759990192791127,1
0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0.0,-3.375931860143899,1
0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0.0,-3.3754907795714337,1
0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0.0625,-3.3751734658001586,1
0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0.0,-3.375096372012191,1
0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0.0,-3.3749627376979436,1
0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0.0,-3.3748357681180687,1
0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0.0625,-3.374795705642325,1
0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0.0,-3.3746940655432627,1
0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0.0,-3.374563402772085,1
0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0.0,-3.374357478439703,1
0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0.0,-3.374307245203974,1
0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0.0,-3.374177388806323,1
0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0.0,-3.3741566804810166,1
0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0.0,-3.3739282774430954,1
0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0.0,-3.3739091624893227,1
0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0.0,-3.373633990692196,1
0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0.0,-3.373618301429537,1
0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0.0,-3.3735048383739894,1
0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0.0,-3.373488863568946,1
0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0.0,-3.3734881060393604,1
0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0.0,-3.373219053018223,1
0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0.0,-3.373187153456955,1
0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0.0,-3.373069960268579,1
0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0.0,-3.372891822921459,1
0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0.0,-3.372718158983802,1
0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0.0,-3.372696796325009,1
0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0.0,-3.372553113276832,1
0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0.0,-3.372447660946861,1
0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0.0,-3.372434445602152,1
0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0.0,-3.3723771505597617,1
0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0.0,-3.372132631796727,1
0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-3.372079490552767,1
0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0.0,-3.372025735560808,1
0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0.0,-3.371934846489558,1
0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0.0,-3.3717885639511476,1
0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0.0,-3.3717380818036626,1
0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0.0,-3.371625866954467,1
0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0.0625,-3.3716251972729867,1
0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0.0,-3.3715965873440314,1
0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0.0,-3.3715844263064536,1
