0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,0,1,1,0.0,-0.6042327506026794,42
1,0,0,0,0,1,1,1,0.0,-0.6028579225897838,20
1,1,1,0,0,0,1,0,0.0,-0.6027962580827149,57
1,1,0,0,0,0,1,1,0.0,-0.6027842354354724,34
1,0,1,0,0,1,1,0,0.0,-0.6010289048997207,38
0,0,1,1,0,0,1,1,0.0,-0.6010144394056431,92
0,1,0,1,0,0,1,1,0.0,-0.6007037992400328,67
1,0,1,1,0,0,1,0,0.0,-0.6000874033017868,106
0,1,1,0,0,0,1,1,0.0,-0.5998941201164463,47
0,0,0,1,0,1,1,1,0.0,-0.5995061051251236,45
1,1,0,1,0,0,1,0,0.0,-0.5990317915564272,84
0,1,1,1,0,0,1,0,0.0,-0.5987038130260095,141
1,0,0,1,0,1,1,0,0.0,-0.5983749285313383,61
1,1,0,0,0,1,1,0,0.0,-0.5982518495108503,32
1,1,1,0,0,0,0,1,0.0,-0.598084220238402,22
0,0,1,0,0,1,1,1,0.0,-0.5975859358436315,31
1,0,0,1,0,0,1,1,0.0,-0.5971018623201438,46
1,0,1,1,0,0,0,1,0.125,-0.5969961916050694,1
1,0,1,1,0,0,0,1,0.125,-0.5969961916050694,1
1,0,1,1,0,0,0,1,0.0,-0.5969961916050694,36
1,0,1,0,0,1,0,1,0.0,-0.5964776662960289,17
1,1,1,1,0,0,0,0,0.0,-0.596107355248362,88
1,1,0,1,0,0,0,1,0.0,-0.5956757639407995,34
0,0,1,1,0,1,1,0,0.0,-0.5956650785737942,89
0,1,0,0,0,1,1,1,0.0,-0.5955538520345106,24
1,0,0,1,0,1,0,1,0.0,-0.5951797001563319,25
0,1,1,1,0,0,0,1,0.0,-0.5942667478048232,48
0,1,0,1,0,1,1,0,0.0,-0.5940258981865207,60
1,0,1,1,0,1,0,0,0.0,-0.5937702511265885,56
1,1,0,0,0,1,0,1,0.0,-0.5934357949882483,12
0,0,1,1,0,1,0,1,0.0,-0.5913888125932295,36
1,1,0,1,0,1,0,0,0.0,-0.591121283240655,55
0,1,0,1,0,1,0,1,0.0,-0.5894848162870452,34
1,1,1,0,0,1,0,0,0.0,-0.5890528276241047,21
0,1,1,0,0,1,1,0,0.0,-0.5887393071487812,31
0,1,1,1,0,1,0,0,0.0,-0.583089840061636,56
0,1,1,0,0,1,0,1,0.0,-0.5828422150206206,9
1,0,1,0,0,0,1,0,0.0,-0.5713391764859982,19
0,0,1,0,0,0,1,1,0.0,-0.5707716937343872,12
1,0,0,0,0,0,1,1,0.0,-0.5700431549562164,11
0,1,0,0,0,0,1,1,0.0,-0.5694284577432159,20
1,1,0,0,0,0,1,0,0.0,-0.5692509689150778,17
1,0,1,0,0,0,0,1,0.0,-0.5686466774048204,8
0,0,0,1,0,0,1,1,0.0,-0.5684777286843201,33
0,0,1,1,0,0,1,0,0.0,-0.5677617413528361,66
1,0,0,0,0,1,1,0,0.0,-0.5674674217729574,18
0,0,0,0,0,1,1,1,0.0,-0.5671040795112754,5
