0,1,10,11,12,13,14,15,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0,-0.6330883439957256,1
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.0,-0.63201149786558,2
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,-0.6319204790343271,1
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,-0.631693131409653,1
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0,-0.6313109621366255,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.0,-0.6307392393926394,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0,-0.6305148456572358,2
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0625,-0.6302341160064799,1
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,-0.6302341160064799,1
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,-0.629586962303607,2
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,-0.6295572940205367,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.0,-0.6287374637981356,2
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,-0.6286172631805844,1
1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,-0.6284921830148318,1
1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,-0.6280053368930465,2
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,-0.6278826661171304,2
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0,-0.6277799121614367,1
0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.0,-0.6276762055403562,1
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,-0.6276582723817266,1
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,-0.6275663680986097,1
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,-0.6273958199953451,1
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.0,-0.627346062843654,1
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0,-0.6271216691082502,1
1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,-0.6268409394574945,1
1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,-0.6268398813214842,1
1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0,-0.6268058199869846,2
1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,-0.6264895219684639,1
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,-0.626386013908786,1
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.0,-0.6261616201733822,2
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0,-0.6260697158902653,1
1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,-0.6258808905226265,1
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,-0.6258662015089154,2
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0,-0.6258453221548614,1
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0,-0.625659699815807,1
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0.0,-0.6255521032756808,1
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.0,-0.6254342479443931,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0.0,-0.6253442872491501,1
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,-0.6253432291131398,2
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,-0.6253190941539888,1
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,-0.6253106069407992,1
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,-0.625116939624476,1
0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,-0.6251158814884656,1
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,-0.6250862132053954,1
0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-0.6248223216568551,1
0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0.0,-0.6244752571455352,1
0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.0,-0.6243842383142824,1
1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,-0.6243096013182321,1
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0.0,-0.6242128047591537,2
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0,-0.6241272224065377,1
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,-0.6240353181234208,2
0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0.0,-0.6239884110237501,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0,-0.6238897952400333,2
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,-0.6238647700201563,1
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0.0,-0.6237629862921401,1
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.0,-0.6236654015046297,1
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,-0.6236568660852928,3
1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,-0.6236403762847524,1
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,-0.6236253020489622,1
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,-0.623624243912952,1
0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0.0,-0.6235503276811771,1
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,-0.6235473737919066,1
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0,-0.6234446198362129,1
1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0,-0.6234126434379994,1
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,-0.6233998501775484,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,-0.6233792290945266,1
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0,-0.6232878752947955,1
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.0,-0.623212925047943,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0,-0.6232014074903154,1
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,-0.6231573242291997,2
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,-0.6230605276701213,1
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,-0.6229800440993496,1
1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,-0.6229257973162141,1
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,-0.6228648903089455,1
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,-0.6228361339347177,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0.0,-0.6228129491098879,1
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0,-0.6227879238900107,1
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,-0.6226993144485939,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0,-0.6226652531140944,2
1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,-0.6224749207131901,1
1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,-0.6224408593786908,1
0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0.0,-0.6222110291646499,1
0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,-0.622128649840618,1
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,-0.6221275917046076,2
1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.0,-0.62212456136017,1
0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.0,-0.6220636018481811,1
1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0,-0.622033542528917,1
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,-0.6220309796758403,2
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.0,-0.622021053300492,1
1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,-0.6219657483813461,3
1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-0.6219248594689932,1
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0.0,-0.6218825768861822,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,-0.6218553974731889,1
1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-0.6217880441788,1
0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0.0,-0.6216581831507784,1
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,-0.6216494503628254,1
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0625,-0.6216494503628254,1
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,-0.621631003737785,1
1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,-0.6216224683184481,1
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.0,-0.6215342071787067,1
0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.0,-0.6215338630729621,1
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,-0.621512976025062,1
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-0.621395120693774,1
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.0,-0.621294739207513,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0.0625,-0.6212785027478283,1
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,-0.621253477527951,1
0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.0,-0.6212111494534394,1
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,-0.6211966780065412,1
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,-0.6211785272810983,1
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,-0.6210810224605396,1
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.0,-0.621048666253077,1
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0,-0.6210290837925472,1
0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,-0.6209838018287652,1
0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,-0.6209782685048457,1
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,-0.6209658686701356,1
1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,-0.6208631147144417,1
1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,-0.6208405842616682,1
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0.0,-0.6208196282101683,1
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,-0.6207647244420187,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,-0.6206817547839647,1
1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,-0.6204790225483503,2
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-0.6204701912294159,1
0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.0,-0.6204690961730017,1
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0.0,-0.6204573610485611,1
0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0,-0.6204292653966592,1
0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0.0,-0.6203698097431547,1
1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,-0.6203471795010698,2
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,-0.6202636895363074,1
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,-0.6202535978167403,1
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0625,-0.6202310673639668,1
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-0.620196213858335,2
1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,-0.6201766313978052,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,-0.6201690344453417,1
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,-0.620125816110104,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,-0.6200292040813367,1
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0.0,-0.620018392254124,1
1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,-0.620006673628563,3
0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,-0.6199743089930083,2
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,-0.6199563758343787,1
1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,-0.6199492837731311,1
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,-0.619944640709938,1
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.0625,-0.6199273734228712,1
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-0.6198805353268002,1
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.0,-0.6198595792753003,1
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,-0.619853621878685,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0,-0.6198481791193375,1
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.0,-0.6197568253196066,1
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.0,-0.619681875072754,1
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.0,-0.619640077815858,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.0,-0.6195248346317392,1
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,-0.6195162992124026,1
0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,-0.6194756320627932,1
0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,-0.6194692164617912,2
0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.0,-0.6194574813373503,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,-0.6194187144248919,1
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,-0.6194097608082867,1
1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,-0.6193936892050149,1
0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0,-0.6193188875213758,2
0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,-0.6193050839595287,2
0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0.0,-0.6192929636130091,1
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,-0.6192900097237386,1
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.0,-0.6192712843939769,1
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,-0.6191824131836123,1
0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.0,-0.6191668253112461,2
0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0.0,-0.6190468906585733,2
1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,-0.619024354308773,1
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,-0.6189557785465882,1
1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,-0.6189081482793852,1
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0.0,-0.6188596995640896,1
0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0.0,-0.6188505272927254,1
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.0,-0.618847964439649,2
0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,-0.6188195430338992,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-0.6188091975271908,1
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,-0.6187923636209056,1
0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.0,-0.6187827331451545,3
