SCIP version 7.0.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: SoPlex 5.0.2] [GitHash: e9d280a398]
Copyright (C) 2002-2020 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)

External codes: 
  SoPlex 5.0.2         Linear Programming Solver developed at Zuse Institute Berlin (soplex.zib.de) [GitHash: e24c304e]
  CppAD 20180000.0     Algorithmic Differentiation of C++ algorithms developed by B. Bell (www.coin-or.org/CppAD)
  MPIR 3.0.0           Multiple Precision Integers and Rationals Library developed by W. Hart (mpir.org)
  ZIMPL 3.4.0          Zuse Institute Mathematical Programming Language developed by T. Koch (zimpl.zib.de)
  PaPILO 1.0.2         parallel presolve for integer and linear optimization (https://github.com/lgottwald/PaPILO) [GitHash: 62d2842]
  bliss 0.73p          Computing Graph Automorphism Groups by T. Junttila and P. Kaski (http://www.tcs.hut.fi/Software/bliss/)
  Ipopt 3.12.9         Interior Point Optimizer developed by A. Waechter et.al. (www.coin-or.org/Ipopt)

user parameter file <scip.set> not found - using default parameters

read problem <C:\Users\claudio\Documents\GitHub\embedding\src\lp\N64_B0.5_diversified_classical\IPL_linearized_N64q2.00B32.lp>
============

original problem has 4160 variables (0 bin, 4160 int, 0 impl, 0 cont) and 12289 constraints

solve problem
=============

presolving:
(round 1, fast)       64 del vars, 64 del conss, 0 add conss, 0 chg bounds, 64 chg sides, 64 chg coeffs, 0 upgd conss, 0 impls, 8064 clqs
(round 2, fast)       64 del vars, 192 del conss, 0 add conss, 0 chg bounds, 64 chg sides, 64 chg coeffs, 0 upgd conss, 0 impls, 8064 clqs
   (0.0s) running MILP presolver
   (0.0s) MILP presolver found nothing
(round 3, exhaustive) 64 del vars, 192 del conss, 0 add conss, 0 chg bounds, 64 chg sides, 64 chg coeffs, 12096 upgd conss, 0 impls, 8064 clqs
(round 4, exhaustive) 64 del vars, 12288 del conss, 4032 add conss, 0 chg bounds, 64 chg sides, 64 chg coeffs, 12096 upgd conss, 0 impls, 8064 clqs
(round 5, exhaustive) 2080 del vars, 14304 del conss, 4032 add conss, 0 chg bounds, 64 chg sides, 64 chg coeffs, 12096 upgd conss, 0 impls, 4032 clqs
   (0.0s) probing: 51/2080 (2.5%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.0s) probing aborted: 50/50 successive totally useless probings
   (0.0s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (0.0s) no symmetry present
presolving (6 rounds: 6 fast, 4 medium, 4 exhaustive):
 2080 deleted vars, 14304 deleted constraints, 4032 added constraints, 0 tightened bounds, 0 added holes, 64 changed sides, 64 changed coefficients
 0 implications, 4032 cliques
presolved problem has 2080 variables (2080 bin, 0 int, 0 impl, 0 cont) and 2017 constraints
   2016 constraints of type <and>
      1 constraints of type <linear>
Presolving Time: 0.00

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
y(5,19)                                             1 	(obj:0.0012769109489384)
y(5,20)                                             1 	(obj:0.000116366950180552)
y(5,22)                                             1 	(obj:0.00137311277274011)
y(5,24)                                             1 	(obj:-0.00050071618222381)
y(5,25)                                             1 	(obj:-0.000109165329849503)
y(5,26)                                             1 	(obj:0.00121727190546901)
y(5,28)                                             1 	(obj:0.00115450588265153)
y(5,30)                                             1 	(obj:7.34735796596941e-05)
y(5,31)                                             1 	(obj:0.000100837358897975)
y(5,33)                                             1 	(obj:-0.00018051448443234)
y(5,35)                                             1 	(obj:-0.00107336879941276)
y(5,37)                                             1 	(obj:0.000520045060244201)
y(5,39)                                             1 	(obj:-7.40994242610549e-05)
y(5,42)                                             1 	(obj:0.00168810457676731)
y(5,43)                                             1 	(obj:-0.000197884648240596)
y(5,44)                                             1 	(obj:-0.000181704281197833)
y(5,47)                                             1 	(obj:-0.000179547728159667)
y(5,48)                                             1 	(obj:0.000673344394051621)
y(5,50)                                             1 	(obj:0.00110283319725433)
y(5,51)                                             1 	(obj:-2.83501850364337e-05)
y(5,53)                                             1 	(obj:0.000294430542882194)
y(5,56)                                             1 	(obj:0.000401953415874717)
y(5,59)                                             1 	(obj:-0.000824674448302702)
y(5,63)                                             1 	(obj:0.000864913949344735)
y(6,2)                                              1 	(obj:-0.000524667581633825)
y(6,3)                              0.999999999999999 	(obj:6.96309607763757e-05)
y(6,5)                                              1 	(obj:0.000879693480170471)
y(6,6)                                              1 	(obj:0.00125068862731234)
y(6,7)                                              1 	(obj:4.23243399014539e-05)
y(6,9)                                              1 	(obj:-0.000350216161137224)
y(6,12)                                             1 	(obj:0.000196547897374888)
y(6,17)                                             1 	(obj:0.00010672110619045)
y(6,19)                                             1 	(obj:0.000708292556420619)
y(6,20)                                             1 	(obj:-0.000527681327997805)
y(6,22)                                             1 	(obj:0.000730326533469097)
y(6,24)                                             1 	(obj:-0.000132008272688175)
y(6,25)                             0.999999999999999 	(obj:0.000119583360892355)
y(6,26)                                             1 	(obj:0.00102622286828511)
y(6,28)                                             1 	(obj:0.000620148350599618)
y(6,30)                                             1 	(obj:-0.000104324980034039)
y(6,31)                                             1 	(obj:-0.000241645867957909)
y(6,33)                                             1 	(obj:-0.000200399301139819)
y(6,35)                                             1 	(obj:-0.000300089341193758)
y(6,37)                                             1 	(obj:0.000511872770099756)
y(6,39)                                             1 	(obj:-0.000327746697184331)
y(6,42)                                             1 	(obj:0.00124847282213625)
y(6,43)                                             1 	(obj:-0.000591208587392409)
y(6,44)                                             1 	(obj:-0.000301873644565925)
y(6,47)                                             1 	(obj:7.16359863603288e-07)
y(6,48)                                             1 	(obj:0.000550962172410176)
y(6,50)                                             1 	(obj:0.000744691106695294)
y(6,51)                                             1 	(obj:-0.000319279288747809)
y(6,53)                                             1 	(obj:0.000215173684872092)
y(6,56)                                             1 	(obj:2.65101720608931e-05)
y(6,59)                                             1 	(obj:-0.000719901242121078)
y(6,63)                                             1 	(obj:0.000911380393407716)
y(7,2)                                              1 	(obj:0.000373440773845492)
y(7,3)                              0.999999999999999 	(obj:0.000518906844330168)
y(7,5)                                              1 	(obj:0.000350173496456197)
y(7,6)                                              1 	(obj:4.23243399014539e-05)
y(7,7)                                              1 	(obj:0.00131463851563208)
y(7,9)                                              1 	(obj:0.000501440774507343)
y(7,12)                                             1 	(obj:0.000433643031452118)
y(7,17)                                             1 	(obj:-0.000336825629117018)
y(7,19)                                             1 	(obj:0.000412258461254382)
y(7,20)                                             1 	(obj:0.000134273484230803)
y(7,22)                                             1 	(obj:0.000421070075504539)
y(7,24)                                             1 	(obj:4.92808774387107e-05)
y(7,25)                                             1 	(obj:5.18656188900715e-05)
y(7,26)                                             1 	(obj:-0.00010896986110003)
y(7,28)                                             1 	(obj:0.000297548246503281)
y(7,30)                                             1 	(obj:0.00028301719533748)
y(7,31)                                             1 	(obj:0.000244090024415995)
y(7,33)                                             1 	(obj:0.000731437495476077)
y(7,35)                                             1 	(obj:-0.000666442762691396)
y(7,37)                                             1 	(obj:0.000292796399786099)
y(7,39)                                             1 	(obj:0.000270730337401033)
y(7,42)                                             1 	(obj:0.000291863979715373)
y(7,43)                                             1 	(obj:0.000241338861730898)
y(7,44)                                             1 	(obj:-0.000227857713430951)
y(7,47)                                             1 	(obj:-0.000188807635211008)
y(7,48)                                             1 	(obj:0.000480745358531914)
y(7,50)                                             1 	(obj:0.000194265942120953)
y(7,51)                                             1 	(obj:-8.06756159614662e-06)
y(7,53)                                             1 	(obj:0.000924757132146768)
y(7,56)                                             1 	(obj:9.05366493668954e-05)
y(7,59)                                             1 	(obj:0.00013754197623863)
y(7,63)                                             1 	(obj:0.000389462555562238)
y(9,2)                                              1 	(obj:0.00058637195706992)
y(9,3)                              0.999999999999999 	(obj:3.63553925827541e-05)
y(9,5)                                              1 	(obj:-0.00011263276138029)
y(9,6)                                              1 	(obj:-0.000350216161137224)
y(9,7)                                              1 	(obj:0.000501440774507343)
y(9,9)                                              1 	(obj:0.00133943551997905)
y(9,12)                                             1 	(obj:0.000272161786083123)
y(9,17)                                             1 	(obj:0.000179989555033451)
y(9,19)                                             1 	(obj:-6.11612925152894e-05)
y(9,20)                                             1 	(obj:0.000894531777337641)
y(9,22)                                             1 	(obj:9.27394764544707e-06)
y(9,24)                                             1 	(obj:-4.71812386355248e-05)
y(9,25)                             0.999999999999999 	(obj:0.000416556758711786)
y(9,26)                             0.999999999999999 	(obj:-0.000408965357053003)
y(9,28)                                             1 	(obj:0.000153560237098771)
y(9,30)                                             1 	(obj:0.000343297793389251)
y(9,31)                                             1 	(obj:0.000311526623930513)
y(9,33)                                             1 	(obj:0.000616496861988974)
y(9,35)                                             1 	(obj:0.000113692686554039)
y(9,37)                                             1 	(obj:9.18205945148965e-05)
y(9,39)                                             1 	(obj:0.000556437780506116)
y(9,42)                                             1 	(obj:-0.000268627381197566)
y(9,43)                             0.999999999999999 	(obj:0.000607669676939703)
y(9,44)                                             1 	(obj:0.000294132982863612)
y(9,47)                                             1 	(obj:2.4629349069754e-05)
y(9,48)                                             1 	(obj:6.28213107203113e-05)
y(9,50)                                             1 	(obj:-0.000124272321806577)
y(9,51)                                             1 	(obj:0.000367337905657453)
y(9,53)                                             1 	(obj:0.00049155198341776)
y(9,56)                                             1 	(obj:0.000327416148268578)
y(9,59)                                             1 	(obj:0.000439972815983881)
y(9,63)                                             1 	(obj:0.000149018811914594)
y(12,2)                                             1 	(obj:-0.000221847317993533)
y(12,3)                             0.999999999999999 	(obj:0.000229315879105704)
y(12,5)                                             1 	(obj:-1.39284993619475e-05)
y(12,6)                                             1 	(obj:0.000196547897374888)
y(12,7)                                             1 	(obj:0.000433643031452118)
y(12,9)                                             1 	(obj:0.000272161786083123)
y(12,12)                                            1 	(obj:0.0021447449152886)
y(12,17)                                            1 	(obj:0.000242719487581697)
y(12,19)                                            1 	(obj:-6.85631894576327e-05)
y(12,20)                                            1 	(obj:6.46207414546694e-05)
y(12,22)                                            1 	(obj:-1.11904698519968e-05)
y(12,24)                                            1 	(obj:0.000720710657547926)
y(12,25)                            0.999999999999999 	(obj:0.00115082131157566)
y(12,26)                                            1 	(obj:-0.000305748657287514)
y(12,28)                                            1 	(obj:-0.000142962075181843)
y(12,30)                                            1 	(obj:-0.000434732593877203)
y(12,31)                                            1 	(obj:2.56970059529279e-05)
y(12,33)                                            1 	(obj:0.000824958674260772)
y(12,35)                                            1 	(obj:2.2447853011142e-05)
y(12,37)                                            1 	(obj:0.000322405788101821)
y(12,39)                                            1 	(obj:0.000517200517129846)
y(12,42)                                            1 	(obj:0.000196343209220651)
y(12,43)                            0.999999999999999 	(obj:-0.000558583237791674)
y(12,44)                                            1 	(obj:0.000250625356666148)
y(12,47)                                            1 	(obj:0.000103515804185537)
y(12,48)                                            1 	(obj:0.000188552044503773)
y(12,50)                                            1 	(obj:8.79100676748497e-05)
y(12,51)                                            1 	(obj:-9.00028319594161e-05)
y(12,53)                                            1 	(obj:0.000294209005163328)
y(12,56)                                            1 	(obj:0.000366931671901716)
y(12,59)                                            1 	(obj:0.000222601871086029)
y(12,63)                                            1 	(obj:0.000259178415569584)
y(17,2)                                             1 	(obj:-4.61431388936495e-05)
y(17,3)                             0.999999999999999 	(obj:0.00011273539874172)
y(17,5)                                             1 	(obj:-0.000101022657092566)
y(17,6)                                             1 	(obj:0.00010672110619045)
y(17,7)                                             1 	(obj:-0.000336825629117018)
y(17,9)                                             1 	(obj:0.000179989555033451)
y(17,12)                                            1 	(obj:0.000242719487581697)
y(17,17)                                            1 	(obj:0.0027070754316063)
y(17,19)                                            1 	(obj:-0.000464269720298017)
y(17,20)                                            1 	(obj:0.000212375646473444)
y(17,22)                                            1 	(obj:-0.000404627824304203)
y(17,24)                                            1 	(obj:0.00027790037805225)
y(17,25)                            0.999999999999999 	(obj:0.000290424173723532)
y(17,26)                                            1 	(obj:-0.000240324070931882)
y(17,28)                                            1 	(obj:-0.000599523485482256)
y(17,30)                                            1 	(obj:-3.79311906575612e-05)
y(17,31)                                            1 	(obj:0.000153569369959977)
y(17,33)                                            1 	(obj:-0.000527425732259828)
y(17,35)                                            1 	(obj:0.00010802128479234)
y(17,37)                                            1 	(obj:-0.000850395573901794)
y(17,39)                                            1 	(obj:-6.33892916910498e-05)
y(17,42)                                            1 	(obj:-0.000545461401554631)
y(17,43)                                            1 	(obj:0.000181069277579991)
y(17,44)                                            1 	(obj:-0.000394132974410556)
y(17,47)                                            1 	(obj:0.00119237156678866)
y(17,48)                                            1 	(obj:-0.000361156287096596)
y(17,50)                                            1 	(obj:-0.000418575535899226)
y(17,51)                                            1 	(obj:-0.000205182359439675)
y(17,53)                                            1 	(obj:-7.57201443775911e-05)
y(17,56)                                            1 	(obj:1.29960498180362e-05)
y(17,59)                                            1 	(obj:-0.000433454052396905)
y(17,63)                                            1 	(obj:-0.000412262602146739)
y(19,2)                                             1 	(obj:-9.2611392353624e-05)
y(19,3)                             0.999999999999999 	(obj:0.000287391279615077)
y(19,5)                                             1 	(obj:0.0012769109489384)
y(19,6)                                             1 	(obj:0.000708292556420619)
y(19,7)                                             1 	(obj:0.000412258461254382)
y(19,9)                                             1 	(obj:-6.11612925152894e-05)
y(19,12)                                            1 	(obj:-6.85631894576327e-05)
y(19,17)                                            1 	(obj:-0.000464269720298017)
y(19,19)                                            1 	(obj:0.00122057043250653)
y(19,20)                                            1 	(obj:-3.54007250385274e-05)
y(19,22)                                            1 	(obj:0.00121524948689565)
y(19,24)                                            1 	(obj:-0.000311565746011173)
y(19,25)                            0.999999999999999 	(obj:-6.07229771333025e-05)
y(19,26)                                            1 	(obj:0.00105742798703941)
y(19,28)                                            1 	(obj:0.00105678791839522)
y(19,30)                                            1 	(obj:-0.000110078343481329)
y(19,31)                                            1 	(obj:-8.94674139066125e-05)
y(19,33)                                            1 	(obj:-6.62334958323701e-05)
y(19,35)                                            1 	(obj:-0.000648180162368139)
y(19,37)                                            1 	(obj:0.000572890513699924)
y(19,39)                                            1 	(obj:-0.000146126225047405)
y(19,42)                                            1 	(obj:0.00138892206544683)
y(19,43)                                            1 	(obj:-0.000315515740344185)
y(19,44)                                            1 	(obj:-0.000238392632507424)
y(19,47)                                            1 	(obj:-0.000288137599827973)
y(19,48)                                            1 	(obj:0.000692853353245684)
y(19,50)                                            1 	(obj:0.00104398039771139)
y(19,51)                                            1 	(obj:-9.4901595557299e-05)
y(19,53)                                            1 	(obj:0.000222212970038224)
y(19,56)                                            1 	(obj:0.000230564739012583)
y(19,59)                                            1 	(obj:-0.000836547805083125)
y(19,63)                                            1 	(obj:0.000792514312256613)
y(20,2)                                             1 	(obj:0.000674748921822039)
y(20,3)                             0.999999999999999 	(obj:0.000161704572056829)
y(20,5)                                             1 	(obj:0.000116366950180552)
y(20,6)                                             1 	(obj:-0.000527681327997805)
y(20,7)                                             1 	(obj:0.000134273484230803)
y(20,9)                                             1 	(obj:0.000894531777337641)
y(20,12)                                            1 	(obj:6.46207414546694e-05)
y(20,17)                                            1 	(obj:0.000212375646473444)
y(20,19)                                            1 	(obj:-3.54007250385274e-05)
y(20,20)                                            1 	(obj:0.00166493451263493)
y(20,22)                                            1 	(obj:6.63593559702641e-05)
y(20,24)                                            1 	(obj:-3.52363591795076e-05)
y(20,25)                            0.999999999999999 	(obj:0.000570236466281496)
y(20,26)                                            1 	(obj:-0.000269399392968159)
y(20,28)                                            1 	(obj:0.000107437390964506)
y(20,30)                                            1 	(obj:0.000343224045943668)
y(20,31)                                            1 	(obj:0.00063601870604229)
y(20,33)                                            1 	(obj:0.000464977589975599)
y(20,35)                                            1 	(obj:-0.000572427591895183)
y(20,37)                                            1 	(obj:0.000105944822961674)
y(20,39)                                            1 	(obj:0.000462990690004915)
y(20,42)                                            1 	(obj:-0.000298938091133458)
y(20,43)                                            1 	(obj:0.00051325207306991)
y(20,44)                                            1 	(obj:0.000488649090997372)
y(20,47)                                            1 	(obj:0.000173852043226004)
y(20,48)                                            1 	(obj:-0.000111449203132407)
y(20,50)                                            1 	(obj:-0.000239516313353298)
y(20,51)                                            1 	(obj:0.000585058876782681)
y(20,53)                                            1 	(obj:6.2303080810282e-05)
y(20,56)                                            1 	(obj:0.000286555322896362)
y(20,59)                                            1 	(obj:0.000447999619072929)
y(20,63)                                            1 	(obj:-0.000143751013092513)
y(22,2)                                             1 	(obj:-1.49111817315069e-05)
y(22,3)                             0.999999999999999 	(obj:0.000419280783300737)
y(22,5)                                             1 	(obj:0.00137311277274011)
y(22,6)                                             1 	(obj:0.000730326533469097)
y(22,7)                                             1 	(obj:0.000421070075504539)
y(22,9)                                             1 	(obj:9.27394764544707e-06)
y(22,12)                                            1 	(obj:-1.11904698519968e-05)
y(22,17)                                            1 	(obj:-0.000404627824304203)
y(22,19)                                            1 	(obj:0.00121524948689565)
y(22,20)                                            1 	(obj:6.63593559702641e-05)
y(22,22)                                            1 	(obj:0.00133326931958299)
y(22,24)                                            1 	(obj:-0.000339562945472035)
y(22,25)                            0.999999999999999 	(obj:-7.25720584981175e-05)
y(22,26)                                            1 	(obj:0.00107331482146532)
y(22,28)                                            1 	(obj:0.000999474587628795)
y(22,30)                                            1 	(obj:4.76621324574883e-05)
y(22,31)                                            1 	(obj:-0.000115713239353273)
y(22,33)                                            1 	(obj:-1.17251389304644e-05)
y(22,35)                                            1 	(obj:-0.000785529804128695)
y(22,37)                                            1 	(obj:0.000569178750891002)
y(22,39)                                            1 	(obj:-7.46490937825242e-05)
y(22,42)                                            1 	(obj:0.00147861052636063)
y(22,43)                                            1 	(obj:-0.000159841329990561)
y(22,44)                                            1 	(obj:-0.000146997027919206)
y(22,47)                                            1 	(obj:-0.000305469962592907)
y(22,48)                                            1 	(obj:0.000707650078874403)
y(22,50)                                            1 	(obj:0.00106987725064134)
y(22,51)                                            1 	(obj:-5.26807122271723e-05)
y(22,53)                                            1 	(obj:0.000266151273361089)
y(22,56)                                            1 	(obj:0.000259708304951052)
y(22,59)                                            1 	(obj:-0.000568042934019059)
y(22,63)                                            1 	(obj:0.000847871593833892)
y(24,2)                                             1 	(obj:-0.00027369222226686)
y(24,3)                             0.999999999999999 	(obj:0.000374789763949658)
y(24,5)                                             1 	(obj:-0.00050071618222381)
y(24,6)                                             1 	(obj:-0.000132008272688175)
y(24,7)                                             1 	(obj:4.92808774387107e-05)
y(24,9)                                             1 	(obj:-4.71812386355248e-05)
y(24,12)                                            1 	(obj:0.000720710657547926)
y(24,17)                                            1 	(obj:0.00027790037805225)
y(24,19)                                            1 	(obj:-0.000311565746011173)
y(24,20)                                            1 	(obj:-3.52363591795076e-05)
y(24,22)                                            1 	(obj:-0.000339562945472035)
y(24,24)                                            1 	(obj:0.00104925980937018)
y(24,25)                            0.999999999999999 	(obj:0.0008225387794955)
y(24,26)                                            1 	(obj:-0.000365928197446131)
y(24,28)                                            1 	(obj:-0.000695694031120269)
y(24,30)                                            1 	(obj:-8.18889469696771e-05)
y(24,31)                                            1 	(obj:0.000386214257119205)
y(24,33)                                            1 	(obj:0.000174149367141058)
y(24,35)                                            1 	(obj:0.00013394242989829)
y(24,37)                                            1 	(obj:6.18302902074766e-05)
y(24,39)                                            1 	(obj:0.000345001147023205)
y(24,42)                                            1 	(obj:-0.000692383057876526)
y(24,43)                                            1 	(obj:-0.000104369264508878)
y(24,44)                                            1 	(obj:0.000131353438879024)
y(24,47)                                            1 	(obj:0.000189347102066368)
y(24,48)                                            1 	(obj:-0.00016178952601565)
y(24,50)                                            1 	(obj:-0.000250338406707428)
y(24,51)                                            1 	(obj:-6.9832235283936e-06)
y(24,53)                                            1 	(obj:7.1831188755887e-06)
y(24,56)                                            1 	(obj:0.000234259458133835)
y(24,59)                                            1 	(obj:0.000225226337775026)
y(24,63)                                            1 	(obj:-0.000215041211550064)
y(25,2)                                             1 	(obj:-0.000452787144702515)
y(25,3)                             0.999999999999999 	(obj:0.000246332785160295)
y(25,5)                                             1 	(obj:-0.000109165329849503)
y(25,6)                             0.999999999999999 	(obj:0.000119583360892355)
y(25,7)                                             1 	(obj:5.18656188900715e-05)
y(25,9)                             0.999999999999999 	(obj:0.000416556758711786)
y(25,12)                            0.999999999999999 	(obj:0.00115082131157566)
y(25,17)                            0.999999999999999 	(obj:0.000290424173723532)
y(25,19)                            0.999999999999999 	(obj:-6.07229771333025e-05)
y(25,20)                            0.999999999999999 	(obj:0.000570236466281496)
y(25,22)                            0.999999999999999 	(obj:-7.25720584981175e-05)
y(25,24)                            0.999999999999999 	(obj:0.0008225387794955)
y(25,25)                            0.999999999999999 	(obj:0.00144252067355276)
y(25,26)                                            1 	(obj:-0.000126078846140965)
y(25,28)                            0.999999999999999 	(obj:-0.000176014099626944)
y(25,30)                                            1 	(obj:-0.000346722565446393)
y(25,31)                            0.999999999999999 	(obj:0.000437647753768397)
y(25,33)                                            1 	(obj:0.000361259413933469)
y(25,35)                            0.999999999999999 	(obj:-0.000148296999145405)
y(25,37)                            0.999999999999999 	(obj:0.000420575705475308)
y(25,39)                                            1 	(obj:0.000422053325148385)
y(25,42)                            0.999999999999999 	(obj:-0.000200766646719473)
y(25,43)                            0.999999999999999 	(obj:-0.000477891767825252)
y(25,44)                            0.999999999999999 	(obj:0.000374619711744847)
y(25,47)                            0.999999999999999 	(obj:0.000254094076158372)
y(25,48)                            0.999999999999999 	(obj:0.000149533486103675)
y(25,50)                            0.999999999999999 	(obj:-4.96272799079504e-05)
y(25,51)                            0.999999999999999 	(obj:0.000129662448407953)
y(25,53)                            0.999999999999999 	(obj:8.63212896851857e-05)
y(25,56)                            0.999999999999999 	(obj:0.00047002417402108)
y(25,59)                            0.999999999999999 	(obj:0.000108117416035109)
y(25,63)                            0.999999999999999 	(obj:0.000242966652659365)
y(26,2)                                             1 	(obj:-0.000355807990921128)
y(26,3)                             0.999999999999999 	(obj:0.000226509142498265)
y(26,5)                                             1 	(obj:0.00121727190546901)
y(26,6)                                             1 	(obj:0.00102622286828511)
y(26,7)                                             1 	(obj:-0.00010896986110003)
y(26,9)                             0.999999999999999 	(obj:-0.000408965357053003)
y(26,12)                                            1 	(obj:-0.000305748657287514)
y(26,17)                                            1 	(obj:-0.000240324070931882)
y(26,19)                                            1 	(obj:0.00105742798703941)
y(26,20)                                            1 	(obj:-0.000269399392968159)
y(26,22)                                            1 	(obj:0.00107331482146532)
y(26,24)                                            1 	(obj:-0.000365928197446131)
y(26,25)                                            1 	(obj:-0.000126078846140965)
y(26,26)                                            1 	(obj:0.00146852588165552)
y(26,28)                                            1 	(obj:0.00105991298916316)
y(26,30)                                            1 	(obj:-9.92067600775877e-05)
y(26,31)                                            1 	(obj:-0.000220424673216672)
y(26,33)                                            1 	(obj:-0.00058331854037958)
y(26,35)                                            1 	(obj:-0.000625172862674843)
y(26,37)                                            1 	(obj:0.000478223805667716)
y(26,39)                                            1 	(obj:-0.000407759241073901)
y(26,42)                                            1 	(obj:0.00148458379307678)
y(26,43)                                            1 	(obj:-0.000472466774062275)
y(26,44)                                            1 	(obj:-0.000324795259736901)
y(26,47)                                            1 	(obj:-0.00016708169228628)
y(26,48)                                            1 	(obj:0.000510953840916205)
y(26,50)                                            1 	(obj:0.000967784048456206)
y(26,51)                                            1 	(obj:-0.000128515102440077)
y(26,53)                                            1 	(obj:-3.71512459014632e-05)
y(26,56)                                            1 	(obj:9.66324016642852e-05)
y(26,59)                                            1 	(obj:-0.00103125017559913)
y(26,63)                                            1 	(obj:0.000748608700334551)
y(28,2)                                             1 	(obj:3.66260156887973e-05)
y(28,3)                             0.999999999999999 	(obj:4.82924057991426e-05)
y(28,5)                                             1 	(obj:0.00115450588265153)
y(28,6)                                             1 	(obj:0.000620148350599618)
y(28,7)                                             1 	(obj:0.000297548246503281)
y(28,9)                                             1 	(obj:0.000153560237098771)
y(28,12)                                            1 	(obj:-0.000142962075181843)
y(28,17)                                            1 	(obj:-0.000599523485482256)
y(28,19)                                            1 	(obj:0.00105678791839522)
y(28,20)                                            1 	(obj:0.000107437390964506)
y(28,22)                                            1 	(obj:0.000999474587628795)
y(28,24)                                            1 	(obj:-0.000695694031120269)
y(28,25)                            0.999999999999999 	(obj:-0.000176014099626944)
y(28,26)                                            1 	(obj:0.00105991298916316)
y(28,28)                                            1 	(obj:0.00138913081162777)
y(28,30)                                            1 	(obj:-0.000179766359303866)
y(28,31)                                            1 	(obj:-0.000249873085739229)
y(28,33)                                            1 	(obj:-8.74047932002643e-05)
y(28,35)                                            1 	(obj:-0.000452536203180306)
y(28,37)                                            1 	(obj:0.000571581508696216)
y(28,39)                                            1 	(obj:-0.000236198575569542)
y(28,42)                                            1 	(obj:0.0014320256132837)
y(28,43)                                            1 	(obj:-0.000356648828818644)
y(28,44)                                            1 	(obj:-0.000281326724394553)
y(28,47)                                            1 	(obj:-0.000299398945693503)
y(28,48)                                            1 	(obj:0.000618460736766092)
y(28,50)                                            1 	(obj:0.000877958521657055)
y(28,51)                                            1 	(obj:-4.67047573712877e-05)
y(28,53)                                            1 	(obj:0.000203141153291851)
y(28,56)                                            1 	(obj:0.000216783492565129)
y(28,59)                                            1 	(obj:-0.00104089753640582)
y(28,63)                                            1 	(obj:0.000757980870720844)
y(30,2)                                             1 	(obj:0.000772823241516657)
y(30,3)                                             1 	(obj:0.00058539020960285)
y(30,5)                                             1 	(obj:7.34735796596941e-05)
y(30,6)                                             1 	(obj:-0.000104324980034039)
y(30,7)                                             1 	(obj:0.00028301719533748)
y(30,9)                                             1 	(obj:0.000343297793389251)
y(30,12)                                            1 	(obj:-0.000434732593877203)
y(30,17)                                            1 	(obj:-3.79311906575612e-05)
y(30,19)                                            1 	(obj:-0.000110078343481329)
y(30,20)                                            1 	(obj:0.000343224045943668)
y(30,22)                                            1 	(obj:4.76621324574883e-05)
y(30,24)                                            1 	(obj:-8.18889469696771e-05)
y(30,25)                                            1 	(obj:-0.000346722565446393)
y(30,26)                                            1 	(obj:-9.92067600775877e-05)
y(30,28)                                            1 	(obj:-0.000179766359303866)
y(30,30)                                            1 	(obj:0.00110760601269624)
y(30,31)                                            1 	(obj:0.000405167223924358)
y(30,33)                                            1 	(obj:0.000407155069292425)
y(30,35)                                            1 	(obj:-0.000574638451553359)
y(30,37)                                            1 	(obj:0.000127413023042381)
y(30,39)                                            1 	(obj:0.000346734816263639)
y(30,42)                                            1 	(obj:-0.000120361936083585)
y(30,43)                                            1 	(obj:0.000984108915339511)
y(30,44)                                            1 	(obj:0.00026005702803044)
y(30,47)                                            1 	(obj:-9.47610756801016e-05)
y(30,48)                                            1 	(obj:-4.88028098009558e-05)
y(30,50)                                            1 	(obj:-0.000158559884249584)
y(30,51)                                            1 	(obj:0.000330314974764608)
y(30,53)                                            1 	(obj:0.000328375322957501)
y(30,56)                                            1 	(obj:-6.17012104523593e-05)
y(30,59)                                            1 	(obj:0.000635876422889453)
y(30,63)                                            1 	(obj:-2.43927942627595e-05)
y(31,2)                                             1 	(obj:0.000381752357698715)
y(31,3)                             0.999999999999999 	(obj:0.000701020326516176)
y(31,5)                                             1 	(obj:0.000100837358897975)
y(31,6)                                             1 	(obj:-0.000241645867957909)
y(31,7)                                             1 	(obj:0.000244090024415995)
y(31,9)                                             1 	(obj:0.000311526623930513)
y(31,12)                                            1 	(obj:2.56970059529279e-05)
y(31,17)                                            1 	(obj:0.000153569369959977)
y(31,19)                                            1 	(obj:-8.94674139066125e-05)
y(31,20)                                            1 	(obj:0.00063601870604229)
y(31,22)                                            1 	(obj:-0.000115713239353273)
y(31,24)                                            1 	(obj:0.000386214257119205)
y(31,25)                            0.999999999999999 	(obj:0.000437647753768397)
y(31,26)                                            1 	(obj:-0.000220424673216672)
y(31,28)                                            1 	(obj:-0.000249873085739229)
y(31,30)                                            1 	(obj:0.000405167223924358)
