0,1,10,11,12,13,14,15,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-2.4696262724792666,1
1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-2.469309974460746,1
1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-2.468366894270946,1
1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0.0,-2.468344363818171,1
1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0.0,-2.4678488906201665,1
1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0.0,-2.467624496884762,1
1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0.0,-2.466233095930282,2
1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2.465733071325966,1
1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0.0,-2.4656069330242034,1
1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-2.465528254154066,1
1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0.0,-2.4653825392888002,1
1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0.0,-2.46538064353554,1
1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0.0,-2.4653501830813376,2
1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0.0,-2.4651551916641252,1
1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0.0,-2.465128278216011,1
1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0.0,-2.46488809621455,1
1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-2.464745311961275,1
1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-2.4646223002329295,1
1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0.0,-2.4645187613183084,2
1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0.0,-2.464230434883914,1
0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-2.464031601945721,1
1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0.0,-2.4636207453020664,1
1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0.0,-2.4633930567249624,1
1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0.0,-2.4633778098050256,1
1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0.0,-2.4633454535975634,1
1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0.0,-2.463304447283545,1
1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0.0,-2.463134957316291,1
1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0.0,-2.463099837845781,2
0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0.0,-2.4630841420285896,1
1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0.0,-2.4628863206200466,1
1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0.0,-2.4628808778606994,1
1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0.0,-2.4627835398272597,1
1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0.0,-2.462744594502782,1
1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0.0,-2.4626205246384254,1
1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0.0,-2.4626175707491553,1
1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0.0,-2.4624499765351606,1
1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0.0,-2.4623273057592447,1
1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-2.4622276011534003,1
1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0.0,-2.462102520987647,1
1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0.0,-2.4620494560976707,1
1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0.0,-2.46189108397203,1
0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-2.461789644349758,3
1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0.0,-2.46178366011605,1
1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0.0,-2.461728600771667,1
1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0.0,-2.4616999821965155,1
1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0.0,-2.461692849018933,2
1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0.0,-2.4616110318026685,1
1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0.0,-2.4616055890433213,2
1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0.0,-2.461467397147519,1
1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0.0,-2.4614350409400565,1
1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0.0,-2.4613798458421123,1
1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0.0,-2.4613178129234874,1
1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-2.4612430305519197,1
1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0.0,-2.461098062251277,1
1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0.0,-2.461058575580679,1
1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0.0,-2.461028428353082,1
1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0.0,-2.461015682927245,1
