0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,0,1,1,0.0,-0.6042327506026794,28
1,0,0,0,0,1,1,1,0.0,-0.6028579225897838,18
1,1,1,0,0,0,1,0,0.0,-0.6027962580827149,22
1,1,0,0,0,0,1,1,0.0,-0.6027842354354724,51
1,0,1,0,0,1,1,0,0.0,-0.6010289048997207,15
0,0,1,1,0,0,1,1,0.0,-0.6010144394056431,47
0,1,0,1,0,0,1,1,0.0,-0.6007037992400328,61
1,0,1,1,0,0,1,0,0.0,-0.6000874033017868,19
0,1,1,0,0,0,1,1,0.0,-0.5998941201164463,33
0,0,0,1,0,1,1,1,0.0,-0.5995061051251236,23
1,1,0,1,0,0,1,0,0.0,-0.5990317915564272,33
0,1,1,1,0,0,1,0,0.0,-0.5987038130260095,31
1,0,0,1,0,1,1,0,0.0,-0.5983749285313383,17
1,1,0,0,0,1,1,0,0.0,-0.5982518495108503,17
1,1,1,0,0,0,0,1,0.0,-0.598084220238402,43
0,0,1,0,0,1,1,1,0.0,-0.5975859358436315,13
1,0,0,1,0,0,1,1,0.0,-0.5971018623201438,29
1,0,1,1,0,0,0,1,0.0,-0.5969961916050694,42
1,0,1,0,0,1,0,1,0.0,-0.5964776662960289,12
1,1,1,1,0,0,0,0,0.0,-0.596107355248362,46
1,1,0,1,0,0,0,1,0.0,-0.5956757639407995,46
0,0,1,1,0,1,1,0,0.0,-0.5956650785737942,9
0,1,0,0,0,1,1,1,0.0,-0.5955538520345106,12
1,0,0,1,0,1,0,1,0.0,-0.5951797001563319,19
0,1,1,1,0,0,0,1,0.0,-0.5942667478048232,56
0,1,0,1,0,1,1,0,0.0,-0.5940258981865207,20
1,0,1,1,0,1,0,0,0.0,-0.5937702511265885,14
1,1,0,0,0,1,0,1,0.0,-0.5934357949882483,23
0,0,1,1,0,1,0,1,0.0,-0.5913888125932295,25
1,1,0,1,0,1,0,0,0.0,-0.591121283240655,17
0,1,0,1,0,1,0,1,0.0,-0.5894848162870452,17
1,1,1,0,0,1,0,0,0.0,-0.5890528276241047,14
0,1,1,0,0,1,1,0,0.0,-0.5887393071487812,3
0,1,1,1,0,1,0,0,0.0,-0.583089840061636,9
0,1,1,0,0,1,0,1,0.0,-0.5828422150206206,7
1,0,1,0,0,0,1,0,0.0,-0.5713391764859982,2
0,0,1,0,0,0,1,1,0.0,-0.5707716937343872,2
1,0,0,0,0,0,1,1,0.0,-0.5700431549562164,2
0,1,0,0,0,0,1,1,0.0,-0.5694284577432159,4
1,0,1,0,0,0,0,1,0.0,-0.5686466774048204,4
0,0,0,1,0,0,1,1,0.0,-0.5684777286843201,1
0,0,1,1,0,0,1,0,0.0,-0.5677617413528361,5
0,1,0,1,0,0,1,0,0.0,-0.5668114087835122,2
1,1,0,0,0,0,0,1,0.0,-0.5662936539149894,2
0,1,1,0,0,0,1,0,0.0,-0.5657389520773317,2
0,0,1,1,0,0,0,1,0.0,-0.5653442148947853,4
0,1,0,0,1,0,1,1,0.0,-0.5652556299714029,1
1,1,1,0,0,0,0,0,0.0,-0.5650357257706912,1
1,0,1,1,0,0,0,0,0.0,-0.5648501671236663,2
0,1,0,1,0,0,0,1,0.0,-0.5641290664065507,2
0,0,0,0,1,1,1,1,0.0,-0.5634772849543161,1
0,1,1,0,1,0,1,0,0.0,-0.5633568229643116,1
1,0,0,1,0,0,0,1,0.0,-0.5631345769335643,2
1,1,0,1,0,0,0,0,0.0,-0.5628900470556825,5
0,1,1,0,0,0,0,1,0.0,-0.561700599471685,6
0,1,1,0,1,0,0,1,0.0,-0.5615738146812737,2
0,0,1,0,0,1,1,0,0.0,-0.5615735335080853,1
1,0,1,0,0,1,0,0,0.0,-0.5615719375318864,2
0,0,0,1,0,1,0,1,0.0,-0.5612349372358312,2
0,1,1,1,0,0,0,0,0.0,-0.5608591294009866,3
1,0,1,0,1,0,0,1,0.0,-0.5607581288096621,1
0,0,1,0,1,1,1,0,0.0,-0.5597374376099189,2
1,1,1,0,1,0,0,0,0.0,-0.5591085101504314,1
1,1,0,0,1,0,0,1,0.0,-0.5585757396359367,1
0,0,1,1,1,0,1,0,0.0,-0.558503658173362,1
0,0,1,1,1,0,0,1,0.125,-0.55834147603792,1
0,0,1,1,1,0,0,1,0.0,-0.55834147603792,1
0,0,1,0,1,1,0,1,0.0,-0.5581152285675024,2
1,0,0,0,1,1,1,0,0.0,-0.5580401963861497,1
0,1,0,1,1,0,1,0,0.0,-0.557723959920144,3
0,0,1,0,0,1,0,1,0.0,-0.5576959801430601,1
1,1,1,0,0,0,1,1,0.0,-0.5575209488254551,1
1,0,0,0,1,1,0,1,0.0,-0.5574990249492918,1
0,0,0,1,1,0,1,1,0.0,-0.5574289468460532,1
0,1,0,1,1,0,0,1,0.0,-0.5572969618657913,2
0,0,1,1,0,1,0,0,0.0,-0.556123959892961,2
0,1,1,1,1,0,0,0,0.0,-0.5558177235190199,2
1,1,0,0,0,1,1,1,0.0,-0.555473466953736,1
1,1,1,1,0,0,1,0,0.0,-0.5551952468156772,1
0,0,0,1,1,1,0,1,0.0,-0.5549488659099253,1
1,0,0,1,0,1,1,1,0.0,-0.5546940759879164,2
1,0,1,1,0,1,1,0,0.0,-0.5545545777497138,1
1,0,1,1,0,0,1,1,0.0,-0.5539096240582195,2
0,1,1,1,0,0,1,1,0.0,-0.5537876277048759,3
0,1,0,1,0,1,0,0,0.0,-0.5535802711830631,1
1,1,0,1,0,0,1,1,0.0,-0.5534937047165738,2
1,1,0,1,0,1,1,0,0.0,-0.5528101181864049,1
1,1,0,0,1,1,0,0,0.0,-0.5526798257310919,1
0,0,1,1,0,1,1,1,0.0,-0.5526061275490921,1
1,0,1,1,1,0,0,0,0.0,-0.5520469974369525,1
1,0,1,1,0,1,0,1,0.0,-0.5496046265304828,1
1,0,0,1,1,0,0,1,0.0,-0.5485407085880577,1
1,0,0,1,1,0,1,0,0.0,-0.5476218531179415,1
1,1,1,0,0,1,0,1,0.0,-0.5457896730143065,2
