0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,0,1,1,0.0,-0.6042327506026794,30
1,0,0,0,0,1,1,1,0.0,-0.6028579225897838,27
1,1,1,0,0,0,1,0,0.0,-0.6027962580827149,28
1,1,0,0,0,0,1,1,0.0,-0.6027842354354724,33
1,0,1,0,0,1,1,0,0.0,-0.6010289048997207,33
0,0,1,1,0,0,1,1,0.0,-0.6010144394056431,94
0,1,0,1,0,0,1,1,0.0,-0.6007037992400328,52
1,0,1,1,0,0,1,0,0.0,-0.6000874033017868,35
0,1,1,0,0,0,1,1,0.0,-0.5998941201164463,27
0,0,0,1,0,1,1,1,0.0,-0.5995061051251236,55
1,1,0,1,0,0,1,0,0.0,-0.5990317915564272,42
0,1,1,1,0,0,1,0,0.0,-0.5987038130260095,108
1,0,0,1,0,1,1,0,0.0,-0.5983749285313383,32
1,1,0,0,0,1,1,0,0.0,-0.5982518495108503,26
1,1,1,0,0,0,0,1,0.0,-0.598084220238402,59
0,0,1,0,0,1,1,1,0.0,-0.5975859358436315,36
1,0,0,1,0,0,1,1,0.0,-0.5971018623201438,20
1,0,1,1,0,0,0,1,0.0,-0.5969961916050694,33
1,0,1,0,0,1,0,1,0.0,-0.5964776662960289,49
1,1,1,1,0,0,0,0,0.0,-0.596107355248362,66
1,1,0,1,0,0,0,1,0.0,-0.5956757639407995,47
0,0,1,1,0,1,1,0,0.0,-0.5956650785737942,92
0,1,0,0,0,1,1,1,0.0,-0.5955538520345106,33
1,0,0,1,0,1,0,1,0.0,-0.5951797001563319,27
0,1,1,1,0,0,0,1,0.0,-0.5942667478048232,117
0,1,0,1,0,1,1,0,0.0,-0.5940258981865207,81
1,0,1,1,0,1,0,0,0.0,-0.5937702511265885,50
1,1,0,0,0,1,0,1,0.0,-0.5934357949882483,38
0,0,1,1,0,1,0,1,0.0,-0.5913888125932295,78
1,1,0,1,0,1,0,0,0.0,-0.591121283240655,44
0,1,0,1,0,1,0,1,0.0,-0.5894848162870452,86
1,1,1,0,0,1,0,0,0.0,-0.5890528276241047,41
0,1,1,0,0,1,1,0,0.0,-0.5887393071487812,36
0,1,1,1,0,1,0,0,0.125,-0.583089840061636,1
0,1,1,1,0,1,0,0,0.0,-0.583089840061636,83
0,1,1,0,0,1,0,1,0.0,-0.5828422150206206,54
1,0,1,0,0,0,1,0,0.0,-0.5713391764859982,22
0,0,1,0,0,0,1,1,0.0,-0.5707716937343872,12
1,0,0,0,0,0,1,1,0.0,-0.5700431549562164,4
0,1,0,0,0,0,1,1,0.0,-0.5694284577432159,17
1,1,0,0,0,0,1,0,0.0,-0.5692509689150778,10
1,0,1,0,0,0,0,1,0.0,-0.5686466774048204,16
0,0,0,1,0,0,1,1,0.0,-0.5684777286843201,24
0,0,1,1,0,0,1,0,0.0,-0.5677617413528361,38
1,0,0,0,0,1,1,0,0.0,-0.5674674217729574,13
0,0,0,0,0,1,1,1,0.0,-0.5671040795112754,9
0,1,0,1,0,0,1,0,0.0,-0.5668114087835122,35
0,0,1,0,1,0,1,1,0.0,-0.5664282316464684,10
1,1,0,0,0,0,0,1,0.0,-0.5662936539149894,28
0,1,1,0,0,0,1,0,0.0,-0.5657389520773317,25
0,0,1,1,0,0,0,1,0.0,-0.5653442148947853,27
0,1,0,0,1,0,1,1,0.0,-0.5652556299714029,9
1,1,1,0,0,0,0,0,0.0,-0.5650357257706912,33
1,0,1,1,0,0,0,0,0.0,-0.5648501671236663,20
1,0,0,0,0,1,0,1,0.0,-0.5646709060134906,12
1,0,0,1,0,0,1,0,0.0,-0.5644710657860568,14
0,1,0,1,0,0,0,1,0.0,-0.5641290664065507,43
0,0,0,1,0,1,1,0,0.0,-0.5637564803721711,36
0,0,0,0,1,1,1,1,0.0,-0.5634772849543161,11
0,1,1,0,1,0,1,0,0.0,-0.5633568229643116,12
1,0,0,1,0,0,0,1,0.0,-0.5631345769335643,5
1,1,0,1,0,0,0,0,0.0,-0.5628900470556825,26
0,1,1,0,0,0,0,1,0.0,-0.561700599471685,29
0,1,1,0,1,0,0,1,0.0,-0.5615738146812737,17
0,0,1,0,0,1,1,0,0.0,-0.5615735335080853,17
1,0,1,0,0,1,0,0,0.0,-0.5615719375318864,16
0,0,0,1,0,1,0,1,0.0,-0.5612349372358312,24
1,0,1,0,1,0,1,0,0.0,-0.5611952835682309,8
0,1,1,1,0,0,0,0,0.0,-0.5608591294009866,52
1,0,1,0,1,0,0,1,0.0,-0.5607581288096621,10
1,0,0,1,0,1,0,0,0.0,-0.5605367489747831,6
0,0,1,0,1,1,1,0,0.0,-0.5597374376099189,13
1,1,0,0,1,0,1,0,0.0,-0.5592777103134164,5
1,1,1,0,1,0,0,0,0.0,-0.5591085101504314,19
0,1,0,0,0,1,1,0,0.0,-0.5589017572952507,18
1,1,0,0,1,0,0,1,0.0,-0.5585757396359367,9
0,0,1,1,1,0,1,0,0.0,-0.558503658173362,27
0,0,1,1,1,0,0,1,0.0,-0.55834147603792,14
0,0,1,0,1,1,0,1,0.0,-0.5581152285675024,10
1,0,0,0,1,0,1,1,0.0,-0.5581085633796563,2
1,0,0,0,1,1,1,0,0.0,-0.5580401963861497,6
1,1,0,0,0,1,0,0,0.0,-0.557890373820392,11
0,1,0,1,1,0,1,0,0.0,-0.557723959920144,15
0,0,1,0,0,1,0,1,0.0,-0.5576959801430601,14
1,0,1,0,0,1,1,1,0.0,-0.5576108299388927,7
1,1,1,0,0,0,1,1,0.0,-0.5575209488254551,10
1,0,0,0,1,1,0,1,0.0,-0.5574990249492918,14
0,0,0,1,1,0,1,1,0.0,-0.5574289468460532,12
0,1,0,1,1,0,0,1,0.0,-0.5572969618657913,20
0,1,0,0,1,1,1,0,0.0,-0.5572362957131901,12
1,0,1,0,1,1,0,0,0.0,-0.5561907551264804,9
0,0,1,1,0,1,0,0,0.0,-0.556123959892961,40
0,1,1,1,1,0,0,0,0.0,-0.5558177235190199,41
1,1,0,0,0,1,1,1,0.0,-0.555473466953736,4
0,1,0,0,1,1,0,1,0.0,-0.555349270751863,13
0,0,0,1,1,1,1,0,0.0,-0.5552150647236567,17
1,1,1,1,0,0,1,0,0.0,-0.5551952468156772,16
0,0,0,1,1,1,0,1,0.0,-0.5549488659099253,12
0,1,0,0,0,1,0,1,0.0,-0.5547593880113147,20
1,0,0,1,0,1,1,1,0.0,-0.5546940759879164,11
1,0,1,1,0,1,1,0,0.0,-0.5545545777497138,18
1,0,1,1,0,0,1,1,0.0,-0.5539096240582195,12
0,1,1,1,0,0,1,1,0.0,-0.5537876277048759,21
0,1,0,1,0,1,0,0,0.0,-0.5535802711830631,46
1,1,0,1,0,0,1,1,0.0,-0.5534937047165738,13
1,1,0,1,0,1,1,0,0.0,-0.5528101181864049,13
1,1,0,0,1,1,0,0,0.0,-0.5526798257310919,13
0,0,1,1,0,1,1,1,0.0,-0.5526061275490921,25
1,1,1,0,0,1,1,0,0.0,-0.5523604503811337,13
