0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,0,1,1,0.0,-0.6042327506026794,4
1,0,0,0,0,1,1,1,0.0,-0.6028579225897838,5
1,1,1,0,0,0,1,0,0.0,-0.6027962580827149,8
1,1,0,0,0,0,1,1,0.0,-0.6027842354354724,3
1,0,1,0,0,1,1,0,0.0,-0.6010289048997207,4
0,0,1,1,0,0,1,1,0.0,-0.6010144394056431,7
0,1,0,1,0,0,1,1,0.0,-0.6007037992400328,11
1,0,1,1,0,0,1,0,0.0,-0.6000874033017868,9
0,1,1,0,0,0,1,1,0.0,-0.5998941201164463,3
0,0,0,1,0,1,1,1,0.0,-0.5995061051251236,11
1,1,0,1,0,0,1,0,0.0,-0.5990317915564272,6
0,1,1,1,0,0,1,0,0.0,-0.5987038130260095,4
1,0,0,1,0,1,1,0,0.0,-0.5983749285313383,6
1,1,0,0,0,1,1,0,0.0,-0.5982518495108503,8
1,1,1,0,0,0,0,1,0.0,-0.598084220238402,3
0,0,1,0,0,1,1,1,0.0,-0.5975859358436315,5
1,0,0,1,0,0,1,1,0.0,-0.5971018623201438,6
1,0,1,1,0,0,0,1,0.0,-0.5969961916050694,2
1,0,1,0,0,1,0,1,0.0,-0.5964776662960289,4
1,1,1,1,0,0,0,0,0.0,-0.596107355248362,11
1,1,0,1,0,0,0,1,0.0,-0.5956757639407995,12
0,0,1,1,0,1,1,0,0.0,-0.5956650785737942,6
0,1,0,0,0,1,1,1,0.0,-0.5955538520345106,6
1,0,0,1,0,1,0,1,0.0,-0.5951797001563319,6
0,1,1,1,0,0,0,1,0.0,-0.5942667478048232,12
0,1,0,1,0,1,1,0,0.0,-0.5940258981865207,8
1,0,1,1,0,1,0,0,0.0,-0.5937702511265885,10
1,1,0,0,0,1,0,1,0.0,-0.5934357949882483,12
0,0,1,1,0,1,0,1,0.0,-0.5913888125932295,12
1,1,0,1,0,1,0,0,0.0,-0.591121283240655,11
0,1,0,1,0,1,0,1,0.0,-0.5894848162870452,11
1,1,1,0,0,1,0,0,0.0,-0.5890528276241047,3
0,1,1,0,0,1,1,0,0.0,-0.5887393071487812,3
0,1,1,1,0,1,0,0,0.0,-0.583089840061636,12
0,1,1,0,0,1,0,1,0.0,-0.5828422150206206,7
1,0,1,0,0,0,1,0,0.0,-0.5713391764859982,2
0,0,1,0,0,0,1,1,0.0,-0.5707716937343872,5
1,0,0,0,0,0,1,1,0.0,-0.5700431549562164,7
0,1,0,0,0,0,1,1,0.0,-0.5694284577432159,2
1,1,0,0,0,0,1,0,0.0,-0.5692509689150778,5
1,0,1,0,0,0,0,1,0.0,-0.5686466774048204,2
0,0,0,1,0,0,1,1,0.0,-0.5684777286843201,7
1,0,0,0,0,1,1,0,0.125,-0.5674674217729574,1
1,0,0,0,0,1,1,0,0.0,-0.5674674217729574,13
0,0,0,0,0,1,1,1,0.0,-0.5671040795112754,9
0,1,0,1,0,0,1,0,0.0,-0.5668114087835122,9
1,1,0,0,0,0,0,1,0.0,-0.5662936539149894,8
0,1,1,0,0,0,1,0,0.0,-0.5657389520773317,3
0,0,1,1,0,0,0,1,0.0,-0.5653442148947853,3
0,1,0,0,1,0,1,1,0.0,-0.5652556299714029,5
1,1,1,0,0,0,0,0,0.0,-0.5650357257706912,2
1,0,1,1,0,0,0,0,0.0,-0.5648501671236663,5
1,0,0,0,0,1,0,1,0.0,-0.5646709060134906,4
1,0,0,1,0,0,1,0,0.0,-0.5644710657860568,6
0,1,0,1,0,0,0,1,0.0,-0.5641290664065507,10
0,0,0,1,0,1,1,0,0.0,-0.5637564803721711,9
0,0,0,0,1,1,1,1,0.0,-0.5634772849543161,6
0,1,1,0,1,0,1,0,0.0,-0.5633568229643116,4
1,0,0,1,0,0,0,1,0.0,-0.5631345769335643,2
