0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,0,1,1,0.0,-0.541958403091688,1
1,1,0,0,0,0,1,1,0.0,-0.5392507105638424,4
0,0,1,1,0,0,1,1,0.0,-0.5383397568180708,12
1,0,0,0,0,1,1,1,0.0,-0.5381906660143796,5
1,1,1,0,0,0,1,0,0.0,-0.5372930907460933,3
1,0,0,1,0,0,1,1,0.0,-0.5372365926996985,6
1,0,1,1,0,0,1,0,0.0,-0.5369144079658696,4
1,0,1,1,0,0,0,1,0.0,-0.5368032140215102,11
0,1,1,0,0,0,1,1,0.0,-0.5366123938597256,2
1,1,1,0,0,0,0,1,0.0,-0.5362904424205561,4
0,1,0,1,0,0,1,1,0.0,-0.536257895541103,10
0,0,0,1,0,1,1,1,0.0,-0.5344985912935689,19
1,1,0,1,0,0,1,0,0.0,-0.5344228123200401,6
1,0,1,0,0,1,0,1,0.0,-0.534306265267917,2
0,0,1,0,0,1,1,1,0.0,-0.5342423200253434,3
1,1,0,1,0,0,0,1,0.0,-0.5341659696202796,7
0,1,1,1,0,0,1,0,0.0,-0.533193670849658,11
1,0,0,1,0,1,1,0,0.0,-0.532960965171907,7
1,0,0,1,0,1,0,1,0.0,-0.5327925620544884,5
1,1,1,1,0,0,0,0,0.0,-0.5324391125657069,5
0,1,1,1,0,0,0,1,0.0,-0.5323422574668406,10
1,1,0,0,0,1,1,0,0.0,-0.5317820843613518,3
0,1,0,0,0,1,1,1,0.0,-0.531213664744445,4
1,1,0,0,0,1,0,1,0.0,-0.5307222268627556,5
0,0,1,1,0,1,1,0,0.0,-0.5304217944166056,11
1,0,1,1,0,1,0,0,0.0,-0.5300531328143974,4
0,0,1,1,0,1,0,1,0.0,-0.52965882061613,9
0,1,0,1,0,1,1,0,0.0,-0.5276092360177231,10
0,1,0,1,0,1,0,1,0.0,-0.5267006134618467,11
1,1,0,1,0,1,0,0,0.0,-0.526685191291252,6
1,1,1,0,0,1,0,0,0.0,-0.5263473625387443,4
0,1,1,0,0,1,1,0,0.0,-0.5255014327835613,2
0,1,1,0,0,1,0,1,0.0,-0.5238470046019081,6
0,1,1,1,0,1,0,0,0.0,-0.5212191442641392,7
0,0,1,0,1,0,1,1,0.0,-0.5166513109408132,4
1,0,1,0,1,0,0,1,0.0,-0.5142062478743246,2
0,1,0,0,1,0,1,1,0.0,-0.5140953708336454,5
1,0,0,0,1,0,1,1,0.0,-0.5131242466727187,2
1,0,1,0,1,0,1,0,0.0,-0.5128577105027025,3
0,0,0,0,1,1,1,1,0.0,-0.5120167085899134,4
0,1,1,0,1,0,0,1,0.0,-0.5116951126391767,4
