0,1,10,11,12,13,14,15,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0.0,-13.90142374601372,1
1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0.0,-13.881895789335097,1
1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-13.879164063424758,1
1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0.0,-13.862893542101506,1
0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0.0,-13.851709009978242,1
0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0.0,-13.851663475270936,1
1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0.0,-13.851588083249307,1
0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0.0,-13.849721868226588,1
1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0.0,-13.83911170539031,1
1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0.0,-13.834643525870758,1
0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0.0,-13.832354465749635,1
1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0.0,-13.826500918835217,1
1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0.0,-13.82284641147033,1
0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0.0,-13.819059220241435,1
1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0.0,-13.81861432218813,1
1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0.0,-13.818515561819154,1
1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0.0,-13.81784531866443,1
1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0.0,-13.81599118186617,1
1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-13.81522872378411,1
0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0.0,-13.813674163366109,1
1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0.0,-13.81060011976631,1
0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0.0,-13.810567589755024,1
1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.0,-13.81047297736864,1
1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0.0,-13.807598265014011,1
0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0.0,-13.80676464117146,1
0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0.0,-13.802154633319262,1
1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0.0,-13.801692473781515,1
0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0.0,-13.798547065238413,1
1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0.0625,-13.79837263613279,1
0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0.0,-13.798161813488441,1
0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0.0,-13.797607423008147,1
1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0.0,-13.794962710852722,1
1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0.0,-13.794759602642653,1
1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0.0,-13.793875099013485,1
1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0.0,-13.792819452862537,1
0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0.0,-13.791446006769213,1
1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0.0,-13.788704603461554,1
1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0.0,-13.788262089947773,1
1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0.0,-13.787876992324023,1
0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0.0,-13.784839247860933,1
0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0.0,-13.783574028645253,1
0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0.0,-13.782321857553692,1
1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0.0,-13.780834885188161,1
1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0.0,-13.777057048431091,1
0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0.0,-13.776586450585905,1
1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0.0,-13.77534204087399,1
0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,-13.772375287468583,1
0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0.0,-13.771119962176387,1
1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0.0,-13.769896650679962,1
1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0.0,-13.769856433236512,1
1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0.0,-13.76982317844335,1
0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0.0,-13.767074639093279,1
1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0.0,-13.766100113275998,1
0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0.0,-13.764860493707793,1
1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0.0,-13.764499162955895,1
0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0.0,-13.76321489208159,1
1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0.0,-13.762336644323952,1
1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0.0,-13.761977213690482,1
1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0.0,-13.760667594460756,1
0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0.0,-13.755225320625794,1
0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0.0,-13.754216407135141,1
0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0.0,-13.753976808320909,1
1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0.0,-13.75297751392632,1
0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0.0,-13.752655544104371,1
1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0.0,-13.751972489741783,1
1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0.0,-13.751617818652619,2
0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0.0,-13.75033074119452,2
0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0.0,-13.749120849268085,1
0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0.0,-13.747452023159108,1
1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0.0,-13.747174950370253,1
0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0.0,-13.744519724676698,1
1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0.0,-13.742085778563478,1
0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0.0,-13.739815910794764,1
1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0.0,-13.739770642418167,1
1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0.0,-13.737799537412307,1
0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,-13.734481574560442,1
1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-13.734026367286559,1
1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0.0,-13.728594340826213,1
0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,-13.72783668433036,1
1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0.0,-13.72740791283583,1
1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0.0,-13.727302589375773,1
1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0.0,-13.727173019770621,1
0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-13.726524387100545,1
0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0.0,-13.725757614628797,1
1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0.0,-13.724349815423198,1
0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0.0,-13.723493889069985,1
1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0.0,-13.720830518702055,1
1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0.0,-13.720804481900892,1
1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0.0,-13.719800397001256,1
0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0.0,-13.718376106335148,1
0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0.0,-13.718311408211699,1
1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,-13.714856399591678,1
1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0.0,-13.714530610247776,1
0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0.0,-13.71134040992898,1
1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0.0,-13.711020531755066,1
0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0.0,-13.708610863798782,1
1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0.0,-13.707056748369693,1
1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0.0,-13.700437817384262,1
1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0.0,-13.699440128021523,1
0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0.0,-13.697293728490338,1
0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0.0,-13.69514177254783,1
0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0.0,-13.694740947951514,1
1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0.0,-13.694148136273013,1
1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0.0,-13.693813759412611,1
0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0.0,-13.693019051546006,1
1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0.0,-13.692850519860398,1
1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0.0,-13.691713425683155,1
1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-13.690897369958387,1
0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0.0,-13.690777320013428,1
1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0.0,-13.68952178159756,1
1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0.0,-13.688057822944767,1
1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0,-13.68672350042646,1
1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,-13.68667248300389,1
1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0,-13.686441142811459,1
0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0.0,-13.685939685276786,1
1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0.0,-13.685258558915631,1
1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.0,-13.67987753600669,1
1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0.0,-13.679708064781362,1
1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0.0,-13.676188756943118,1
1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0.0,-13.675909883500095,1
1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0.0,-13.675370546453475,1
0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0.0,-13.674012744539858,1
1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0.0,-13.6736334206168,1
0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0.0,-13.670793752742991,1
1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0.0,-13.670355881010499,1
1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0.0,-13.669935290986627,1
0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0.0,-13.66912036391171,1
0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0.0625,-13.667829166833922,1
1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,-13.667778070900628,1
1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0.0,-13.666528956042306,1
0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0.0,-13.666010175558984,1
0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0.0,-13.66494552226254,1
1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0.0,-13.664943107327666,1
1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0.0,-13.66416137669432,1
