0,1,10,11,12,13,14,15,16,17,18,19,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0.0,-10000.376700720328,1
1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0.0,-10000.352610023247,1
1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0.0,-10000.34860747478,1
1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0.0,-10000.347942827957,1
1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0.0,-10000.347031373312,1
1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0.0,-10000.346072396882,1
1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0.0,-10000.34572679178,1
1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0.0,-10000.340229489891,1
0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0.0,-10000.338978139504,1
0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0.0,-10000.338613207568,1
0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0.0,-10000.33594994413,1
1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0.0,-10000.33569803028,1
1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0.0,-10000.332085196369,1
0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0.0,-10000.331424751183,1
1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0.0,-10000.328039580825,1
1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0.0,-10000.327870843554,1
0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0.0,-10000.327683251648,1
1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0.0,-10000.327155900179,1
0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0.0,-10000.32693189944,1
1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0.0,-10000.326584115839,1
1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0.0,-10000.3262169728,1
1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0.0,-10000.32533961111,1
1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0.0,-10000.324589284037,1
1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0.0,-10000.320660817799,1
1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0.0,-10000.320031266592,1
1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0.0,-10000.315665712882,1
1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0.0,-10000.31520220926,1
0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0.0,-10000.31498267322,1
1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0.0,-10000.314814953837,1
0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0.0,-10000.314525016463,1
1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0.0,-10000.313870724092,1
1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0.0,-10000.312397794953,1
1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0.0,-10000.311266260635,1
1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0.0,-10000.310331480583,1
1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0.0,-10000.30936964313,1
0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0.0,-10000.308933248387,1
1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0.0,-10000.308300673403,1
1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-10000.307915541278,1
1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0.0,-10000.30791533229,1
0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.0,-10000.306559119852,1
1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0.0,-10000.306390240925,1
1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0.0,-10000.305802917437,1
0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0.0,-10000.305221289718,1
1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0.0,-10000.304880800122,1
0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0.0,-10000.30434089077,1
1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0.0,-10000.303571528557,1
1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0.0,-10000.302496217242,1
1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0.0,-10000.30183282034,1
1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0.0,-10000.300680678927,1
1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0.0,-10000.298871110941,1
0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0.0,-10000.298729532196,1
1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0.0,-10000.298250139798,1
1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0.0,-10000.297392969125,1
0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0.0,-10000.297207102973,1
1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0.0,-10000.296990124603,1
1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0.0,-10000.296386286871,1
1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0.0,-10000.296357024801,1
0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0.0,-10000.296063972806,1
1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0.0,-10000.295461364803,1
0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0.0,-10000.294447503975,1
1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.0,-10000.294287287239,1
1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0.0,-10000.29419867325,1
0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0.0,-10000.293917221505,1
1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0.0,-10000.293597440292,1
1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0.0,-10000.293079784196,1
1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0.0,-10000.292566300903,1
1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0.0,-10000.29242409366,1
0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0.0,-10000.292063735717,1
0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0.0,-10000.292042495166,1
1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0.0,-10000.291958909185,1
1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0.0,-10000.290903935143,1
1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0.0,-10000.28962773474,1
0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0.0,-10000.288638083637,1
1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0.0,-10000.28857665043,1
1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0.0,-10000.288119903737,1
1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0.0,-10000.287142437328,1
1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0.0,-10000.28679726868,1
0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0.0,-10000.286313673269,1
0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0.0,-10000.285863658914,1
1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0.0,-10000.285755019711,1
0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0.0,-10000.285394241593,1
0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0.0,-10000.283916861086,1
0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0.0,-10000.283783542845,1
1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0.0,-10000.282373689235,1
0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0.05,-10000.282229068222,1
1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0.0,-10000.281548468256,1
1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0.0,-10000.281077931904,1
1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0.0,-10000.280873242915,1
1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0.0,-10000.28072574358,1
1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-10000.280286163215,1
1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0.0,-10000.280189960098,1
1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0.0,-10000.278996170306,1
