0,1,10,11,12,13,14,15,16,17,18,19,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0.0,-100.37945851474983,1
0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0.0,-100.3603425122998,1
1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0.0,-100.35338542095927,1
1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0.0,-100.3512435902365,1
1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0.0,-100.34967519851159,1
1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0.0,-100.34835455014404,1
1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0.0,-100.34807148692838,1
1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0.0,-100.34772876244492,1
1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0.0,-100.3441208475123,1
1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0.0,-100.34346626216552,1
1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0.0,-100.3424469636346,1
1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0.0,-100.34218090447766,1
1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0.0,-100.34142782160266,1
1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0.05,-100.34101003289767,1
0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0.0,-100.34059964051723,1
0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0.0,-100.33606550452437,1
1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-100.33508523681695,1
1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0.0,-100.3339291776672,1
1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0.0,-100.33354785696116,1
1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0.0,-100.33336456977807,1
1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0.0,-100.33241307032559,1
1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0.0,-100.33169800071532,1
1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0.0,-100.3313121014425,1
0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0.0,-100.3310736360276,1
0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0,-100.3310697264797,1
0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0.0,-100.3305054019172,1
