0,1,10,11,12,13,14,15,16,17,18,19,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0.05,-10000.346916212937,1
1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-10000.340251501188,1
0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0.0,-10000.336573293276,1
1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0.0,-10000.33330363402,1
0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0.0,-10000.333013211783,2
0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0.0,-10000.332798623022,1
0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0.0,-10000.331680804418,1
0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0.0,-10000.330197424999,1
0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0.0,-10000.32951078228,1
0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0.0,-10000.32572310438,1
0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0.0,-10000.324834904548,1
1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0.0,-10000.324380652964,1
0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0.0,-10000.324168895619,1
1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0.0,-10000.323630090916,1
1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-10000.323454681951,1
1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0.0,-10000.323237654822,1
0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0.0,-10000.321688178867,1
1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0.0,-10000.320602175505,1
0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0.0,-10000.31982113291,1
0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0.0,-10000.31846578274,1
0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0.0,-10000.318204544712,1
0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0.0,-10000.317647061322,1
1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0.0,-10000.316778498262,1
0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0.0,-10000.316634519279,1
1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0.0,-10000.316426954027,1
1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0.0,-10000.316424341821,1
1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0.0,-10000.315946812947,1
0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0.0,-10000.31578095316,1
1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0.0,-10000.31543717185,1
