0,1,10,11,12,13,14,15,16,17,18,19,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0.0,-10000.388931766145,1
1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0.0,-10000.375120936082,1
1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0.0,-10000.366461399331,1
1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0.0,-10000.364034380986,1
1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0.0,-10000.363972451622,1
1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0.0,-10000.363783936047,1
1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0.0,-10000.36356975594,1
1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0.0,-10000.361773232044,1
0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0.0,-10000.361729318725,1
1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0.0,-10000.359604021567,1
1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0.0,-10000.358907366988,1
0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0.0,-10000.35772710576,1
1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0.0,-10000.357421069368,1
1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0.0,-10000.35738526793,1
1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0.0,-10000.355998786363,1
1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0.0,-10000.3553036758,1
1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0.0,-10000.354972351548,1
1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0.0,-10000.35417478269,1
1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0.0,-10000.353257885836,1
0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0.0,-10000.35158344665,1
0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0.0,-10000.350533312176,1
1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0.0,-10000.34944645518,1
1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0.0,-10000.348046368337,1
1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0.0,-10000.34772293424,1
0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0.0,-10000.346775621845,1
0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0.0,-10000.346750097062,1
0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-10000.346097078684,1
1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.0,-10000.345935331881,1
1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0.0,-10000.345483796747,1
0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0.0,-10000.345281753334,1
1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0.0,-10000.345156958301,1
1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0.0,-10000.345045589098,1
1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0.05,-10000.34498015662,1
1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0.0,-10000.344774571826,1
1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0.0,-10000.344016413595,1
1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0.0,-10000.34290462562,1
1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0.0,-10000.342816908169,1
1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0.0,-10000.34174483448,1
1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0.0,-10000.341362122506,1
1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0.0,-10000.340909179324,1
0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0.0,-10000.34081451082,1
0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0.0,-10000.340791460176,1
1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0.0,-10000.339129889227,1
1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0.0,-10000.338645114078,1
0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0.0,-10000.338578396588,1
1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-10000.338490846825,1
1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0.0,-10000.33833357662,1
0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0.0,-10000.338265004179,1
0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0.0,-10000.337921255894,1
1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0.0,-10000.33765854986,1
0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0.0,-10000.3372398901,1
0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0.0,-10000.33643880832,1
0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0.0,-10000.336323401085,1
1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0.0,-10000.33627108713,1
0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0.0,-10000.336137131268,1
1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0.0,-10000.335535488599,1
0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0.0,-10000.335319991995,1
0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0.0,-10000.334597694959,1
0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0.0,-10000.334469711828,1
0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0.0,-10000.334461081999,1
1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.0,-10000.333662371102,1
1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0.0,-10000.333643586646,1
1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0.0,-10000.33332644801,1
1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0.0,-10000.332847171076,1
1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0.0,-10000.332842383614,1
0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0.0,-10000.33254548106,1
