0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,1,1,0,0,0,1,0,0.0,-0.8502526680210636,111
1,0,1,0,0,1,1,0,0.0,-0.8496385327011295,62
1,1,0,0,0,1,1,0,0.0,-0.8493598511867342,48
1,0,0,0,0,1,1,1,0.0,-0.8471564474302005,34
0,1,1,1,0,0,1,0,0.0,-0.8461865723588933,81
1,0,0,1,0,1,1,0,0.0,-0.8454943456669677,75
0,0,0,1,0,1,1,1,0.0,-0.845090046266552,38
0,1,0,1,0,1,1,0,0.0,-0.8449332886019785,61
0,1,0,1,0,0,1,1,0.0,-0.8441661021026561,41
1,1,0,1,0,0,1,0,0.0,-0.8431101575605568,88
1,1,0,0,0,0,1,1,0.0,-0.8427997738394086,33
0,0,1,1,0,1,1,0,0.0,-0.8421397076120629,53
1,0,1,0,0,0,1,1,0.0,-0.839491396755313,29
0,1,1,0,0,0,1,1,0.0,-0.838958419308502,36
1,0,1,1,0,0,1,0,0.0,-0.8387409412374736,91
0,1,0,0,0,1,1,1,0.0,-0.838616781796981,23
0,0,1,1,0,0,1,1,0.0,-0.8377854625142496,47
0,0,1,0,0,1,1,1,0.0,-0.8368840400460533,28
1,1,1,1,0,0,0,0,0.0,-0.8366318276050598,140
1,1,0,1,0,1,0,0,0.0,-0.8345465194939559,71
1,0,1,1,0,1,0,0,0.0,-0.8344793647504224,87
1,1,1,0,0,0,0,1,0.0,-0.8315273808835972,45
1,0,1,0,0,1,0,1,0.0,-0.8313474035133414,26
1,0,0,1,0,1,0,1,0.0,-0.830864444096629,29
1,1,0,0,0,1,0,1,0.0,-0.8303537190178869,21
0,1,1,1,0,0,0,1,0.0,-0.8282037113038689,39
1,1,0,1,0,0,0,1,0.0,-0.8280460980405402,38
0,1,1,0,0,1,1,0,0.0,-0.8276379436396111,31
0,1,0,1,0,1,0,1,0.0,-0.8266695825155732,34
1,1,1,0,0,1,0,0,0.0,-0.8259401401687996,55
0,0,1,1,0,1,0,1,0.0,-0.824591004506717,32
1,0,1,1,0,0,0,1,0.0,-0.8243918846985159,48
1,0,0,1,0,0,1,1,0.0,-0.8232595475529378,30
