0,1,10,11,12,13,14,15,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0.0,-13.936340007264995,1
1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0.0,-13.926649842683691,2
1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0.0,-13.921855066716374,1
1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0.0,-13.919210602058563,2
0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0.0,-13.911437674819542,1
1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0.0,-13.910302925619124,1
1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0.0,-13.910108466930854,1
0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0.0,-13.908505809065247,1
1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0.0,-13.906930372163778,1
1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0.0,-13.903377339938778,1
1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0.0,-13.900868204113667,1
0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0.0,-13.89767109986948,1
1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0.0,-13.896470447980288,2
1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0.0,-13.896456644962207,1
1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0.0,-13.89523829429891,1
1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0.0625,-13.894357512367911,1
1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0.0,-13.894357512367911,1
0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0.0,-13.893358642643701,1
0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0.0,-13.892952237047655,1
1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0.0,-13.892147988255863,1
0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0.0,-13.887485088822604,1
0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0.0,-13.886319763322199,1
1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0.0,-13.886140791929297,1
1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0.0,-13.882879176278678,3
1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0.0,-13.882878236695133,1
0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0.0,-13.881531303055635,1
1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0.0,-13.880387666610266,1
0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0.0,-13.878999845684216,1
1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-13.878587351057119,1
1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0.0,-13.878201382902713,2
1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0.0,-13.87774182588229,1
0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0.0,-13.876685435472824,1
1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0.0,-13.875446974907387,1
0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0.0,-13.874752345295137,1
1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.0,-13.87426490335462,1
1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0.0,-13.87414273460881,1
0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0.0,-13.872790679919264,1
0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0.0,-13.8714505501691,1
1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0.0,-13.870949469169593,1
1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0.0,-13.87025986498676,1
1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0.0,-13.86959897286476,1
1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0.0,-13.869391820038608,1
1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-13.868525715773108,1
1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0.0,-13.868314511065844,1
1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0.0625,-13.868076974946941,1
0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0.0,-13.867580604874632,1
1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0.0,-13.867043018042569,1
1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0.0,-13.866081176116785,1
1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0.0,-13.865973233436424,1
0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0.0,-13.86588750879378,1
0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0.0,-13.86581284324579,1
1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0.0625,-13.86481346805416,1
