0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,0,1,1,0.0,-0.6042327506026794,19
1,0,0,0,0,1,1,1,0.0,-0.6028579225897838,25
1,1,1,0,0,0,1,0,0.0,-0.6027962580827149,23
1,1,0,0,0,0,1,1,0.0,-0.6027842354354724,28
1,0,1,0,0,1,1,0,0.0,-0.6010289048997207,25
0,0,1,1,0,0,1,1,0.0,-0.6010144394056431,52
0,1,0,1,0,0,1,1,0.0,-0.6007037992400328,39
1,0,1,1,0,0,1,0,0.0,-0.6000874033017868,32
0,1,1,0,0,0,1,1,0.0,-0.5998941201164463,29
0,0,0,1,0,1,1,1,0.0,-0.5995061051251236,44
1,1,0,1,0,0,1,0,0.0,-0.5990317915564272,32
0,1,1,1,0,0,1,0,0.0,-0.5987038130260095,49
1,0,0,1,0,1,1,0,0.125,-0.5983749285313383,1
1,0,0,1,0,1,1,0,0.0,-0.5983749285313383,29
1,1,0,0,0,1,1,0,0.0,-0.5982518495108503,11
1,1,1,0,0,0,0,1,0.0,-0.598084220238402,13
0,0,1,0,0,1,1,1,0.0,-0.5975859358436315,18
1,0,0,1,0,0,1,1,0.0,-0.5971018623201438,18
1,0,1,1,0,0,0,1,0.0,-0.5969961916050694,16
1,0,1,0,0,1,0,1,0.0,-0.5964776662960289,19
1,1,1,1,0,0,0,0,0.0,-0.596107355248362,27
1,1,0,1,0,0,0,1,0.0,-0.5956757639407995,24
0,0,1,1,0,1,1,0,0.0,-0.5956650785737942,31
0,1,0,0,0,1,1,1,0.0,-0.5955538520345106,14
1,0,0,1,0,1,0,1,0.0,-0.5951797001563319,15
0,1,1,1,0,0,0,1,0.0,-0.5942667478048232,45
0,1,0,1,0,1,1,0,0.0,-0.5940258981865207,24
1,0,1,1,0,1,0,0,0.0,-0.5937702511265885,17
1,1,0,0,0,1,0,1,0.0,-0.5934357949882483,11
0,0,1,1,0,1,0,1,0.0,-0.5913888125932295,28
1,1,0,1,0,1,0,0,0.0,-0.591121283240655,10
0,1,0,1,0,1,0,1,0.0,-0.5894848162870452,13
1,1,1,0,0,1,0,0,0.0,-0.5890528276241047,14
0,1,1,0,0,1,1,0,0.0,-0.5887393071487812,3
0,1,1,1,0,1,0,0,0.0,-0.583089840061636,16
0,1,1,0,0,1,0,1,0.0,-0.5828422150206206,7
1,0,1,0,0,0,1,0,0.0,-0.5713391764859982,3
0,0,1,0,0,0,1,1,0.0,-0.5707716937343872,3
1,0,0,0,0,0,1,1,0.0,-0.5700431549562164,3
0,1,0,0,0,0,1,1,0.0,-0.5694284577432159,2
1,1,0,0,0,0,1,0,0.0,-0.5692509689150778,3
1,0,1,0,0,0,0,1,0.0,-0.5686466774048204,5
0,0,0,1,0,0,1,1,0.0,-0.5684777286843201,3
0,0,1,1,0,0,1,0,0.0,-0.5677617413528361,5
0,0,0,0,0,1,1,1,0.0,-0.5671040795112754,2
0,1,0,1,0,0,1,0,0.0,-0.5668114087835122,3
0,0,1,0,1,0,1,1,0.0,-0.5664282316464684,4
1,1,0,0,0,0,0,1,0.0,-0.5662936539149894,3
0,1,1,0,0,0,1,0,0.0,-0.5657389520773317,8
0,0,1,1,0,0,0,1,0.0,-0.5653442148947853,2
0,1,0,0,1,0,1,1,0.0,-0.5652556299714029,2
1,0,1,1,0,0,0,0,0.0,-0.5648501671236663,2
1,0,0,0,0,1,0,1,0.0,-0.5646709060134906,2
1,0,0,1,0,0,1,0,0.0,-0.5644710657860568,1
0,1,0,1,0,0,0,1,0.0,-0.5641290664065507,2
0,0,0,1,0,1,1,0,0.0,-0.5637564803721711,4
0,0,0,0,1,1,1,1,0.0,-0.5634772849543161,3
0,1,1,0,1,0,1,0,0.0,-0.5633568229643116,3
1,0,0,1,0,0,0,1,0.0,-0.5631345769335643,4
1,1,0,1,0,0,0,0,0.0,-0.5628900470556825,3
0,1,1,0,0,0,0,1,0.0,-0.561700599471685,2
0,0,1,0,0,1,1,0,0.0,-0.5615735335080853,2
1,0,1,0,0,1,0,0,0.0,-0.5615719375318864,2
0,0,0,1,0,1,0,1,0.0,-0.5612349372358312,2
0,1,1,1,0,0,0,0,0.0,-0.5608591294009866,2
1,0,1,0,1,0,0,1,0.0,-0.5607581288096621,4
1,0,1,0,1,0,0,1,0.125,-0.5607581288096621,1
1,0,0,1,0,1,0,0,0.0,-0.5605367489747831,1
1,1,0,0,1,0,1,0,0.0,-0.5592777103134164,3
1,1,1,0,1,0,0,0,0.0,-0.5591085101504314,4
0,1,0,0,0,1,1,0,0.0,-0.5589017572952507,1
1,1,0,0,1,0,0,1,0.0,-0.5585757396359367,3
0,0,1,1,1,0,1,0,0.0,-0.558503658173362,5
0,0,1,1,1,0,0,1,0.0,-0.55834147603792,5
0,0,1,0,1,1,0,1,0.0,-0.5581152285675024,1
1,0,0,0,1,0,1,1,0.0,-0.5581085633796563,7
1,0,0,0,1,1,1,0,0.0,-0.5580401963861497,2
1,1,0,0,0,1,0,0,0.0,-0.557890373820392,1
0,0,1,0,0,1,0,1,0.0,-0.5576959801430601,1
1,0,1,0,0,1,1,1,0.0,-0.5576108299388927,1
0,0,0,1,1,0,1,1,0.0,-0.5574289468460532,2
0,1,0,1,1,0,0,1,0.0,-0.5572969618657913,3
0,1,0,0,1,1,1,0,0.0,-0.5572362957131901,2
1,0,1,0,1,1,0,0,0.0,-0.5561907551264804,1
0,0,1,1,0,1,0,0,0.0,-0.556123959892961,1
1,1,0,0,0,1,1,1,0.0,-0.555473466953736,2
1,1,1,1,0,0,1,0,0.0,-0.5551952468156772,2
1,1,1,1,0,0,1,0,0.125,-0.5551952468156772,1
1,1,1,1,0,0,1,0,0.25,-0.555195246815677,1
0,0,0,1,1,1,0,1,0.0,-0.5549488659099253,4
1,0,1,1,0,1,1,0,0.0,-0.5545545777497138,2
1,0,1,1,0,0,1,1,0.0,-0.5539096240582195,1
0,1,1,1,0,0,1,1,0.0,-0.5537876277048759,2
0,1,0,1,0,1,0,0,0.0,-0.5535802711830631,1
1,1,0,1,0,0,1,1,0.0,-0.5534937047165738,3
1,1,0,1,0,1,1,0,0.125,-0.5528101181864049,2
0,0,1,1,0,1,1,1,0.0,-0.5526061275490921,1
1,1,1,0,0,1,1,0,0.0,-0.5523604503811337,1
1,0,1,1,1,0,0,0,0.0,-0.5520469974369525,2
0,0,1,1,1,1,0,0,0.0,-0.5516285872258482,1
0,1,0,1,0,1,1,1,0.0,-0.5516066395655324,2
1,1,0,1,1,0,0,0,0.0,-0.5502575116850746,2
1,1,1,1,0,0,0,1,0.0,-0.5500844963558245,1
1,0,1,1,0,1,0,1,0.0,-0.5496046265304828,1
0,1,0,1,1,1,0,0,0.0,-0.5492555328320561,2
